invoice_id,company_id,deal_id,invoice_date,product_code,product_name,line_amount_nzd,total_amount_nzd,notes
INV318223,C100975,D204081,2025-07-01,PM,People Management,2152,2152,
INV318224,C100975,D204081,2025-08-01,PM,People Management,2152,2988,
INV318224,C100975,D204081,2025-08-01,PAYROLL_MPS,Managed Payroll,836,2988,addon
INV318225,C102564,D204082,2024-03-01,ADD_ON_TKR,TKR Add-on,704,704,
INV318226,C102564,D204082,2024-04-01,ADD_ON_TKR,TKR Add-on,704,704,
INV318227,C102564,D204082,2024-05-01,ADD_ON_TKR,TKR Add-on,704,704,
INV318228,C102564,D204082,2024-06-01,ADD_ON_TKR,TKR Add-on,704,704,
INV318229,C102564,D204082,2024-07-01,ADD_ON_TKR,TKR Add-on,704,704,
INV318230,C100541,D204083,2024-10-01,PAYROLL_DIY,Payroll DIY,3404,3404,
INV318231,C100541,D204083,2024-11-01,PAYROLL_DIY,Payroll DIY,3404,3404,
INV318232,C100541,D204083,2024-12-01,PAYROLL_DIY,Payroll DIY,3404,3404,
INV318233,C100541,D204083,2025-01-01,PAYROLL_DIY,Payroll DIY,3404,3404,
INV318234,C100541,D204083,2025-02-01,PAYROLL_DIY,Payroll DIY,3404,3404,
INV318235,C100541,D204083,2025-03-01,PAYROLL_DIY,Payroll DIY,4975,4975,upgrade
INV318236,C100141,D204084,2024-05-01,PM,People Management,1560,1560,
INV318237,C100141,D204084,2024-06-01,PM,People Management,1560,1560,
INV318238,C100141,D204084,2024-07-01,PM,People Management,2226,2226,upgrade
INV318239,C100141,D204084,2024-08-01,PM,People Management,1560,1560,
INV318240,C100141,D204084,2024-09-01,PM,People Management,1560,1560,
INV318241,C100141,D204084,2024-10-01,PM,People Management,1560,1560,
INV318242,C100141,D204084,2024-11-01,PM,People Management,1560,1560,
INV318243,C100141,D204084,2024-12-01,PM,People Management,1560,1560,
INV318244,C100141,D204084,2025-01-01,PM,People Management,1560,1560,
INV318245,C104823,D204085,2025-04-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318246,C104823,D204085,2025-05-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318247,C104823,D204085,2025-06-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318248,C104823,D204085,2025-07-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318249,C104823,D204085,2025-08-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318250,C104823,D204085,2025-09-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318251,C104823,D204085,2025-10-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318252,C104823,D204085,2025-11-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318253,C104823,D204085,2025-12-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318254,C104823,D204085,2026-01-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318255,C104823,D204085,2026-02-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318256,C104823,D204085,2026-03-01,PAYROLL_DIY,Payroll DIY,2953,2953,
INV318257,C100891,D204086,2024-03-01,PM,People Management,735,735,
INV318258,C100891,D204086,2024-04-01,PM,People Management,735,735,
INV318259,C100891,D204086,2024-05-01,PM,People Management,735,735,
INV318260,C100891,D204086,2024-06-01,PM,People Management,735,735,
INV318261,C100891,D204086,2024-07-01,PM,People Management,735,735,
INV318262,C100891,D204086,2024-08-01,PM,People Management,735,735,
INV318263,C104056,D204087,2024-12-01,ADD_ON_TKR,TKR Add-on,1214,1214,
INV318264,C104056,D204087,2025-01-01,ADD_ON_TKR,TKR Add-on,1214,1214,
INV318265,C104056,D204087,2025-02-01,ADD_ON_TKR,TKR Add-on,1214,1214,
INV318266,C104056,D204087,2025-03-01,ADD_ON_TKR,TKR Add-on,1214,1214,
INV318267,C104782,D204088,2025-09-01,ADD_ON_TKR,TKR Add-on,1502,1502,
INV318268,C104782,D204088,2025-10-01,ADD_ON_TKR,TKR Add-on,1502,1502,
INV318269,C104782,D204088,2025-11-01,ADD_ON_TKR,TKR Add-on,1502,1502,
INV318270,C104782,D204088,2025-12-01,ADD_ON_TKR,TKR Add-on,1502,1502,
INV318271,C104782,D204088,2026-01-01,ADD_ON_TKR,TKR Add-on,1502,1502,
INV318272,C104782,D204088,2026-02-01,ADD_ON_TKR,TKR Add-on,1502,1502,
INV318273,C104782,D204088,2026-03-01,ADD_ON_TKR,TKR Add-on,1502,1502,
INV318274,C104782,D204088,2026-04-01,ADD_ON_TKR,TKR Add-on,2199,2199,upgrade
INV318275,C104782,D204088,2026-05-01,ADD_ON_TKR,TKR Add-on,1502,1502,
INV318276,C100402,D204089,2025-10-01,ADD_ON_TKR,TKR Add-on,1155,1155,
INV318277,C100402,D204089,2025-11-01,ADD_ON_TKR,TKR Add-on,1155,1155,
INV318278,C100402,D204089,2025-12-01,ADD_ON_TKR,TKR Add-on,1155,1155,
INV318279,C100402,D204089,2026-01-01,ADD_ON_TKR,TKR Add-on,1155,1155,
INV318280,C100402,D204089,2026-02-01,ADD_ON_TKR,TKR Add-on,1155,1155,
INV318281,C100402,D204089,2026-03-01,ADD_ON_TKR,TKR Add-on,1155,1155,
INV318282,C100379,D204090,2025-08-01,PM,People Management,2020,2020,
INV318283,C100379,D204090,2025-09-01,PM,People Management,2020,2020,
INV318284,C100379,D204090,2025-10-01,PM,People Management,2020,2020,
INV318285,C100379,D204090,2025-11-01,PM,People Management,2020,2020,
INV318286,C102971,D204091,2025-08-01,PAYROLL_MPS,Managed Payroll,5906,5906,
INV318287,C102971,D204091,2025-09-01,PAYROLL_MPS,Managed Payroll,5906,5906,
INV318288,C102971,D204091,2025-10-01,PAYROLL_MPS,Managed Payroll,5906,5906,
INV318289,C102971,D204091,2025-11-01,PAYROLL_MPS,Managed Payroll,5906,5906,
INV318290,C102185,D204092,2024-11-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318291,C102185,D204092,2024-12-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318292,C102185,D204092,2025-01-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318293,C102185,D204092,2025-02-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318294,C102185,D204092,2025-03-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318295,C102185,D204092,2025-04-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318296,C102185,D204092,2025-05-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318297,C102185,D204092,2025-06-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318298,C102185,D204092,2025-07-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318299,C103582,D204093,2024-04-01,PM,People Management,871,871,
INV318300,C103582,D204093,2024-05-01,PM,People Management,871,871,
INV318301,C103582,D204093,2024-06-01,PM,People Management,871,871,
INV318302,C103582,D204093,2024-07-01,PM,People Management,871,871,
INV318303,C100849,D204094,2025-03-01,PM,People Management,1851,1851,
INV318304,C100849,D204094,2025-04-01,PM,People Management,1851,2088,
INV318304,C100849,D204094,2025-04-01,PAYROLL_MPS,Managed Payroll,237,2088,addon
INV318305,C100849,D204094,2025-05-01,PM,People Management,1851,1851,
INV318306,C100849,D204094,2025-06-01,PM,People Management,1851,2541,
INV318306,C100849,D204094,2025-06-01,PAYROLL_MPS,Managed Payroll,690,2541,addon
INV318307,C100849,D204094,2025-07-01,PM,People Management,1851,1851,
INV318308,C100849,D204094,2025-08-01,PM,People Management,1851,1851,
INV318309,C100923,D204095,2025-08-01,PAYROLL_DIY,Payroll DIY,2625,2625,
INV318310,C100923,D204095,2025-09-01,PAYROLL_DIY,Payroll DIY,2625,2625,
INV318311,C100923,D204095,2025-10-01,PAYROLL_DIY,Payroll DIY,2625,2625,
INV318312,C100923,D204095,2025-11-01,PAYROLL_DIY,Payroll DIY,3221,3221,upgrade
INV318313,C100923,D204095,2025-12-01,PAYROLL_DIY,Payroll DIY,2625,2625,
INV318314,C100923,D204095,2026-01-01,PAYROLL_DIY,Payroll DIY,2625,2625,
INV318315,C100923,D204095,2026-02-01,PAYROLL_DIY,Payroll DIY,2625,2625,
INV318316,C100923,D204095,2026-03-01,PAYROLL_DIY,Payroll DIY,2625,2625,
INV318317,C100923,D204095,2026-04-01,PAYROLL_DIY,Payroll DIY,2625,2625,
INV318318,C101753,D204096,2025-05-01,PM,People Management,2350,2350,
INV318319,C101753,D204096,2025-06-01,PM,People Management,2350,2350,
INV318320,C101753,D204096,2025-07-01,PM,People Management,1104,1104,credit
INV318321,C101753,D204096,2025-08-01,PM,People Management,2350,2350,
INV318322,C101753,D204096,2025-09-01,PM,People Management,2350,2350,
INV318323,C101753,D204096,2025-10-01,PM,People Management,2350,2350,
INV318324,C101753,D204096,2025-11-01,PM,People Management,2350,2350,
INV318325,C101753,D204096,2025-12-01,PM,People Management,2350,2350,
INV318326,C101753,D204096,2026-01-01,PM,People Management,2350,2350,
INV318327,C101753,D204096,2026-02-01,PM,People Management,2350,2350,
INV318328,C101753,D204096,2026-03-01,PM,People Management,2350,2350,
INV318329,C101753,D204096,2026-04-01,PM,People Management,2350,2350,
INV318330,C104148,D204097,2025-01-01,ADD_ON_TKR,TKR Add-on,921,1143,
INV318330,C104148,D204097,2025-01-01,PAYROLL_MPS,Managed Payroll,222,1143,addon
INV318331,C104148,D204097,2025-02-01,ADD_ON_TKR,TKR Add-on,921,921,
INV318332,C104148,D204097,2025-03-01,ADD_ON_TKR,TKR Add-on,-478,-478,refund
INV318333,C104749,D204098,2025-06-01,PAYROLL_DIY,Payroll DIY,1309,1309,
INV318334,C104165,D204099,2025-07-01,ADD_ON_TKR,TKR Add-on,948,948,
INV318335,C104165,D204099,2025-08-01,ADD_ON_TKR,TKR Add-on,948,948,
INV318336,C104165,D204099,2025-09-01,ADD_ON_TKR,TKR Add-on,948,948,
INV318337,C104165,D204099,2025-10-01,ADD_ON_TKR,TKR Add-on,948,948,
INV318338,C104165,D204099,2025-11-01,ADD_ON_TKR,TKR Add-on,948,948,
INV318339,C104165,D204099,2025-12-01,ADD_ON_TKR,TKR Add-on,948,948,
INV318340,C104165,D204099,2026-01-01,ADD_ON_TKR,TKR Add-on,948,948,
INV318341,C104165,D204099,2026-02-01,ADD_ON_TKR,TKR Add-on,948,948,
INV318342,C104165,D204099,2026-03-01,ADD_ON_TKR,TKR Add-on,948,948,
INV318343,C103039,D204100,2024-05-01,PAYROLL_DIY,Payroll DIY,3324,3324,
INV318344,C100575,D204101,2024-10-01,PAYROLL_DIY,Payroll DIY,1003,1187,
INV318344,C100575,D204101,2024-10-01,PM,People Management,184,1187,addon
INV318345,C100575,D204101,2024-11-01,PAYROLL_DIY,Payroll DIY,1003,1003,
INV318346,C100575,D204101,2024-12-01,PAYROLL_DIY,Payroll DIY,1003,1003,
INV318347,C100575,D204101,2025-01-01,PAYROLL_DIY,Payroll DIY,1003,1003,
INV318348,C100575,D204101,2025-02-01,PAYROLL_DIY,Payroll DIY,1003,1003,
INV318349,C100575,D204101,2025-03-01,PAYROLL_DIY,Payroll DIY,1003,1003,
INV318350,C104275,D204102,2025-07-01,PAYROLL_DIY,Payroll DIY,615,615,
INV318351,C104275,D204102,2025-08-01,PAYROLL_DIY,Payroll DIY,775,775,upgrade
INV318352,C102318,D204103,2025-05-01,PAYROLL_MPS,Managed Payroll,0,0,
INV318353,C102318,D204103,2025-06-01,PAYROLL_MPS,Managed Payroll,0,0,credit
INV318354,C102318,D204103,2025-07-01,PAYROLL_MPS,Managed Payroll,0,0,
INV318355,C102225,D204104,2024-12-01,ADD_ON_TKR,TKR Add-on,0,0,free_trial
INV318356,C102225,D204104,2025-01-01,ADD_ON_TKR,TKR Add-on,96,96,
INV318357,C102225,D204104,2025-02-01,ADD_ON_TKR,TKR Add-on,96,96,
INV318358,C102225,D204104,2025-03-01,ADD_ON_TKR,TKR Add-on,96,96,
INV318359,C102225,D204104,2025-04-01,ADD_ON_TKR,TKR Add-on,96,96,
INV318360,C102393,D204105,2024-08-01,PAYROLL_DIY,Payroll DIY,1298,1298,
INV318361,C102393,D204105,2024-09-01,PAYROLL_DIY,Payroll DIY,1298,1298,
INV318362,C102393,D204105,2024-10-01,PAYROLL_DIY,Payroll DIY,1298,1298,
INV318363,C102393,D204105,2024-11-01,PAYROLL_DIY,Payroll DIY,1298,1298,
INV318364,C102393,D204105,2024-12-01,PAYROLL_DIY,Payroll DIY,1298,1298,
INV318365,C102393,D204105,2025-01-01,PAYROLL_DIY,Payroll DIY,1298,1298,
INV318366,C102393,D204105,2025-02-01,PAYROLL_DIY,Payroll DIY,1298,1298,
INV318367,C102393,D204105,2025-03-01,PAYROLL_DIY,Payroll DIY,1298,1298,
INV318368,C102393,D204105,2025-04-01,PAYROLL_DIY,Payroll DIY,720,720,downgrade
INV318369,C100699,D204106,2025-06-01,PAYROLL_DIY,Payroll DIY,1542,1542,
INV318370,C100699,D204106,2025-07-01,PAYROLL_DIY,Payroll DIY,1542,1542,
INV318371,C100699,D204106,2025-08-01,PAYROLL_DIY,Payroll DIY,1542,1542,
INV318372,C100699,D204106,2025-09-01,PAYROLL_DIY,Payroll DIY,1542,1542,
INV318373,C104488,D204107,2024-07-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318374,C104488,D204107,2024-08-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318375,C104488,D204107,2024-09-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318376,C104488,D204107,2024-10-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318377,C104488,D204107,2024-11-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318378,C104488,D204107,2024-12-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318379,C104488,D204107,2025-01-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318380,C104488,D204107,2025-02-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318381,C104488,D204107,2025-03-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318382,C104488,D204107,2025-04-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318383,C104488,D204107,2025-05-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318384,C104488,D204107,2025-06-01,PAYROLL_DIY,Payroll DIY,3109,3109,
INV318385,C104553,D204108,2024-11-01,PM,People Management,2372,2372,
INV318386,C104553,D204108,2024-12-01,PM,People Management,2372,2372,
INV318387,C104553,D204108,2025-01-01,PM,People Management,2372,2372,
INV318388,C104553,D204108,2025-02-01,PM,People Management,2372,2372,
INV318389,C104553,D204108,2025-03-01,PM,People Management,0,0,free_trial
INV318390,C104553,D204108,2025-04-01,PM,People Management,952,952,downgrade;credit
INV318391,C103354,D204109,2024-06-01,PAYROLL_DIY,Payroll DIY,1114,1114,
INV318392,C103354,D204109,2024-07-01,PAYROLL_DIY,Payroll DIY,1114,1114,
INV318393,C103354,D204109,2024-08-01,PAYROLL_DIY,Payroll DIY,1114,1114,
INV318394,C103354,D204109,2024-09-01,PAYROLL_DIY,Payroll DIY,1114,1114,
INV318395,C103354,D204109,2024-10-01,PAYROLL_DIY,Payroll DIY,1114,1114,
INV318396,C103354,D204109,2024-11-01,PAYROLL_DIY,Payroll DIY,1114,1434,
INV318396,C103354,D204109,2024-11-01,PM,People Management,320,1434,addon
INV318397,C103431,D204110,2025-03-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318398,C103431,D204110,2025-04-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318399,C103431,D204110,2025-05-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318400,C103431,D204110,2025-06-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318401,C103431,D204110,2025-07-01,PAYROLL_MPS,Managed Payroll,2384,2956,
INV318401,C103431,D204110,2025-07-01,PAYROLL_DIY,Payroll DIY,572,2956,addon
INV318402,C103431,D204110,2025-08-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318403,C103431,D204110,2025-09-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318404,C103431,D204110,2025-10-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318405,C103431,D204110,2025-11-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318406,C103431,D204110,2025-12-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318407,C103431,D204110,2026-01-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318408,C103431,D204110,2026-02-01,PAYROLL_MPS,Managed Payroll,2384,2384,
INV318409,C104552,D204111,2024-05-01,PAYROLL_DIY,Payroll DIY,0,0,
INV318410,C104552,D204111,2024-06-01,PAYROLL_DIY,Payroll DIY,0,0,
INV318410,C104552,D204111,2024-06-01,PM,People Management,0,0,addon
INV318411,C104552,D204111,2024-07-01,PAYROLL_DIY,Payroll DIY,0,0,upgrade
INV318412,C101363,D204112,2024-08-01,PAYROLL_DIY,Payroll DIY,2795,2795,
INV318413,C101363,D204112,2024-09-01,PAYROLL_DIY,Payroll DIY,4003,4003,upgrade
INV318414,C100349,D204114,2025-06-01,ADD_ON_TKR,TKR Add-on,1267,1267,
INV318415,C100349,D204114,2025-07-01,ADD_ON_TKR,TKR Add-on,1267,1267,
INV318416,C100349,D204114,2025-08-01,ADD_ON_TKR,TKR Add-on,1267,1267,
INV318417,C100349,D204114,2025-09-01,ADD_ON_TKR,TKR Add-on,1569,1569,upgrade
INV318418,C100349,D204114,2025-10-01,ADD_ON_TKR,TKR Add-on,1267,1267,
INV318419,C100349,D204114,2025-11-01,ADD_ON_TKR,TKR Add-on,1267,1267,
INV318420,C104283,D204115,2025-05-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318421,C104283,D204115,2025-06-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318422,C104283,D204115,2025-07-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318423,C104283,D204115,2025-08-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318424,C104283,D204115,2025-09-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318425,C104283,D204115,2025-10-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318426,C104283,D204115,2025-11-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318427,C104283,D204115,2025-12-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318428,C104283,D204115,2026-01-01,ADD_ON_TKR,TKR Add-on,757,896,
INV318428,C104283,D204115,2026-01-01,PAYROLL_MPS,Managed Payroll,139,896,addon
INV318429,C104283,D204115,2026-02-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318430,C104283,D204115,2026-03-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318431,C104283,D204115,2026-04-01,ADD_ON_TKR,TKR Add-on,757,757,
INV318432,C103554,D204116,2024-10-01,PAYROLL_DIY,Payroll DIY,1843,1843,
INV318433,C103554,D204116,2024-11-01,PAYROLL_DIY,Payroll DIY,1601,1601,credit
INV318434,C103554,D204116,2024-12-01,PAYROLL_DIY,Payroll DIY,1843,1843,
INV318435,C103554,D204116,2025-01-01,PAYROLL_DIY,Payroll DIY,1843,1843,
INV318436,C102455,D204117,2024-03-01,PAYROLL_DIY,Payroll DIY,1171,1171,credit
INV318437,C102455,D204117,2024-04-01,PAYROLL_DIY,Payroll DIY,2275,2275,
INV318438,C102455,D204117,2024-05-01,PAYROLL_DIY,Payroll DIY,2275,2275,
INV318439,C102455,D204117,2024-06-01,PAYROLL_DIY,Payroll DIY,2275,2275,
INV318440,C102455,D204117,2024-07-01,PAYROLL_DIY,Payroll DIY,2275,2275,
INV318441,C102455,D204117,2024-08-01,PAYROLL_DIY,Payroll DIY,2275,2275,
INV318442,C102455,D204117,2024-09-01,PAYROLL_DIY,Payroll DIY,1284,1284,credit
INV318443,C102455,D204117,2024-10-01,PAYROLL_DIY,Payroll DIY,2275,2275,
INV318444,C102455,D204117,2024-11-01,PAYROLL_DIY,Payroll DIY,2275,2275,
INV318445,C103076,D204118,2025-05-01,PM,People Management,1680,1680,
INV318446,C103076,D204118,2025-06-01,PM,People Management,1680,1680,
INV318447,C103076,D204118,2025-07-01,PM,People Management,1680,1680,
INV318448,C104029,D204119,2024-11-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318449,C104029,D204119,2024-12-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318450,C104029,D204119,2025-01-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318451,C104029,D204119,2025-02-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318452,C104029,D204119,2025-03-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318453,C104029,D204119,2025-04-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318454,C104029,D204119,2025-05-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318455,C104029,D204119,2025-06-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318456,C104029,D204119,2025-07-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318457,C104029,D204119,2025-08-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318458,C104029,D204119,2025-09-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318459,C104029,D204119,2025-10-01,PAYROLL_MPS,Managed Payroll,6730,6730,
INV318460,C103247,D204120,2024-10-01,PAYROLL_MPS,Managed Payroll,5570,5570,
INV318461,C103247,D204120,2024-11-01,PAYROLL_MPS,Managed Payroll,2994,2994,credit
INV318462,C103247,D204120,2024-12-01,PAYROLL_MPS,Managed Payroll,5570,5570,
INV318463,C103247,D204120,2025-01-01,PAYROLL_MPS,Managed Payroll,1895,1895,downgrade;credit
INV318464,C103247,D204120,2025-02-01,PAYROLL_MPS,Managed Payroll,5570,5570,
INV318465,C102365,D204122,2025-09-01,PAYROLL_DIY,Payroll DIY,1513,1513,
INV318466,C102365,D204122,2025-10-01,PAYROLL_DIY,Payroll DIY,1513,1513,
INV318467,C102365,D204122,2025-11-01,PAYROLL_DIY,Payroll DIY,1513,1513,
INV318468,C101203,D204123,2025-06-01,PM,People Management,1344,1344,
INV318469,C101203,D204123,2025-07-01,PM,People Management,1344,1344,
INV318470,C101203,D204123,2025-08-01,PM,People Management,883,883,downgrade
INV318471,C101203,D204123,2025-09-01,PM,People Management,1344,1344,
INV318472,C101203,D204123,2025-10-01,PM,People Management,1344,1344,
INV318473,C104337,D204124,2025-03-01,PM,People Management,1095,1095,
INV318474,C104337,D204124,2025-04-01,PM,People Management,1095,1095,
INV318475,C104337,D204124,2025-05-01,PM,People Management,1095,1095,
INV318476,C104538,D204125,2025-03-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318477,C104538,D204125,2025-04-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318478,C104538,D204125,2025-05-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318479,C104538,D204125,2025-06-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318480,C104538,D204125,2025-07-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318481,C104538,D204125,2025-08-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318482,C104538,D204125,2025-09-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318483,C104538,D204125,2025-10-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318484,C104538,D204125,2025-11-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318485,C104538,D204125,2025-12-01,ADD_ON_TKR,TKR Add-on,873,873,
INV318486,C104538,D204125,2026-01-01,ADD_ON_TKR,TKR Add-on,873,1077,
INV318486,C104538,D204125,2026-01-01,PAYROLL_MPS,Managed Payroll,204,1077,addon
INV318487,C104538,D204125,2026-02-01,ADD_ON_TKR,TKR Add-on,376,376,credit
INV318488,C104299,D204127,2025-02-01,ADD_ON_TKR,TKR Add-on,907,907,credit
INV318489,C104299,D204127,2025-03-01,ADD_ON_TKR,TKR Add-on,1101,1101,
INV318490,C104299,D204127,2025-04-01,ADD_ON_TKR,TKR Add-on,1101,1101,
INV318491,C104299,D204127,2025-05-01,ADD_ON_TKR,TKR Add-on,1101,1101,
INV318492,C104299,D204127,2025-06-01,ADD_ON_TKR,TKR Add-on,1101,1101,
INV318493,C103787,D204128,2024-12-01,PM,People Management,817,817,
INV318494,C103787,D204128,2025-01-01,PM,People Management,817,817,
INV318495,C103787,D204128,2025-02-01,PM,People Management,1008,1008,upgrade
INV318496,C103787,D204128,2025-03-01,PM,People Management,817,817,
INV318497,C103787,D204128,2025-04-01,PM,People Management,817,817,
INV318498,C103787,D204128,2025-05-01,PM,People Management,817,817,
INV318499,C103787,D204128,2025-06-01,PM,People Management,817,817,
INV318500,C103079,D204129,2025-02-01,ADD_ON_TKR,TKR Add-on,423,557,
INV318500,C103079,D204129,2025-02-01,PM,People Management,134,557,addon
INV318501,C103079,D204129,2025-03-01,ADD_ON_TKR,TKR Add-on,423,423,
INV318502,C103079,D204129,2025-04-01,ADD_ON_TKR,TKR Add-on,423,526,
INV318502,C103079,D204129,2025-04-01,PAYROLL_MPS,Managed Payroll,103,526,addon
INV318503,C103079,D204129,2025-05-01,ADD_ON_TKR,TKR Add-on,423,423,
INV318504,C103079,D204129,2025-06-01,ADD_ON_TKR,TKR Add-on,423,423,
INV318505,C103079,D204129,2025-07-01,ADD_ON_TKR,TKR Add-on,423,423,
INV318506,C103079,D204129,2025-08-01,ADD_ON_TKR,TKR Add-on,423,423,
INV318507,C103079,D204129,2025-09-01,ADD_ON_TKR,TKR Add-on,423,466,
INV318507,C103079,D204129,2025-09-01,PAYROLL_DIY,Payroll DIY,43,466,addon
INV318508,C103079,D204129,2025-10-01,ADD_ON_TKR,TKR Add-on,423,423,
INV318509,C100032,D204131,2025-08-01,PM,People Management,1211,1211,
INV318510,C100032,D204131,2025-09-01,PM,People Management,1211,1211,
INV318511,C100032,D204131,2025-10-01,PM,People Management,1211,1211,
INV318512,C101592,D204132,2025-06-01,ADD_ON_TKR,TKR Add-on,1283,1283,
INV318513,C101592,D204132,2025-07-01,ADD_ON_TKR,TKR Add-on,1283,1283,
INV318514,C101307,D204134,2025-07-01,PAYROLL_DIY,Payroll DIY,2511,2511,
INV318515,C103072,D204135,2024-09-01,PAYROLL_MPS,Managed Payroll,5569,5569,
INV318516,C103072,D204135,2024-10-01,PAYROLL_MPS,Managed Payroll,5569,5569,
INV318517,C103072,D204135,2024-11-01,PAYROLL_MPS,Managed Payroll,5569,5569,
INV318518,C103072,D204135,2024-12-01,PAYROLL_MPS,Managed Payroll,5569,5569,
INV318519,C103072,D204135,2025-01-01,PAYROLL_MPS,Managed Payroll,5569,5569,
INV318520,C103072,D204135,2025-02-01,PAYROLL_MPS,Managed Payroll,5569,5569,
INV318521,C102458,D204136,2024-05-01,PM,People Management,579,579,
INV318522,C102458,D204136,2024-06-01,PM,People Management,579,579,
INV318523,C102458,D204136,2024-07-01,PM,People Management,579,579,
INV318524,C102458,D204136,2024-08-01,PM,People Management,579,579,
INV318525,C102458,D204136,2024-09-01,PM,People Management,579,579,
INV318526,C103664,D204137,2025-05-01,PM,People Management,1265,1571,
INV318526,C103664,D204137,2025-05-01,PAYROLL_DIY,Payroll DIY,306,1571,addon
INV318527,C103664,D204137,2025-06-01,PM,People Management,1265,1265,
INV318528,C103664,D204137,2025-07-01,PM,People Management,1265,1265,
INV318529,C100789,D204138,2025-01-01,PAYROLL_DIY,Payroll DIY,0,0,free_trial
INV318530,C100789,D204138,2025-02-01,PAYROLL_DIY,Payroll DIY,1978,1978,
INV318531,C100789,D204138,2025-03-01,PAYROLL_DIY,Payroll DIY,1978,2250,
INV318531,C100789,D204138,2025-03-01,ADD_ON_TKR,TKR Add-on,272,2250,addon
INV318532,C102331,D204139,2025-06-01,PM,People Management,2035,2035,
INV318533,C102331,D204139,2025-07-01,PM,People Management,2035,2035,
INV318534,C102331,D204139,2025-08-01,PM,People Management,2035,2035,
