case,alt,choice,dist,cost,ivt,ovt,freq,income,urban,noalt
3367,car,1,239,45.41,161,0,0,55,1,4
3368,train,0,239,41.2,132,106,5,70,1,4
3368,air,0,239,131.8,40,115,15,70,1,4
3368,bus,0,239,18,140,97,18,70,1,4
3368,car,1,239,45.41,161,0,0,70,1,4
3369,train,0,315,47.2,132,129,5,35,1,4
3369,air,0,315,126.3,40,140,15,35,1,4
3369,bus,0,315,20,140,117,18,35,1,4
3369,car,1,315,59.85,209,0,0,35,1,4
3376,train,0,414,63.15,329,64,2,45,1,4
3376,air,1,414,147,70,73,3,45,1,4
3376,bus,0,414,38.21,377,68,14,45,1,4
3376,car,0,414,78.66,261,0,0,45,1,4
3377,train,0,414,63.15,329,64,2,70,1,4
3377,air,1,414,147,70,73,3,70,1,4
3377,bus,0,414,38.21,377,68,14,70,1,4
3377,car,0,414,78.66,261,0,0,70,1,4
3378,train,0,414,63.15,329,64,2,70,1,4
3378,air,1,414,147,70,73,3,70,1,4
3378,bus,0,414,38.21,377,68,14,70,1,4
3378,car,0,414,78.66,261,0,0,70,1,4
3379,train,0,414,63.15,329,64,2,35,1,4
3379,air,1,414,147,70,73,3,35,1,4
3379,bus,0,414,38.21,377,68,14,35,1,4
3379,car,0,414,78.66,261,0,0,35,1,4
3380,train,0,414,63.15,329,64,2,70,1,4
3380,air,0,414,147,70,73,3,70,1,4
3380,bus,0,414,38.21,377,68,14,70,1,4
3380,car,1,414,78.66,261,0,0,70,1,4
3381,train,0,414,63.15,329,64,2,70,1,4
3381,air,0,414,147,70,73,3,70,1,4
3381,bus,0,414,38.21,377,68,14,70,1,4
3381,car,1,414,78.66,261,0,0,70,1,4
3382,train,1,417,63.7,356,72,2,5,1,4
3382,air,0,417,148,70,81,3,5,1,4
3382,bus,0,417,37.71,377,68,14,5,1,4
3382,car,0,417,79.23,265,0,0,5,1,4
3383,train,1,417,63.7,356,72,2,35,1,4
3383,air,0,417,148,70,81,3,35,1,4
3383,bus,0,417,37.71,377,68,14,35,1,4
3383,car,0,417,79.23,265,0,0,35,1,4
3384,train,1,417,63.7,356,72,2,5,1,4
3384,air,0,417,148,70,81,3,5,1,4
3384,bus,0,417,37.71,377,68,14,5,1,4
3384,car,0,417,79.23,265,0,0,5,1,4
3385,train,1,417,63.7,356,72,2,70,1,4
3385,air,0,417,148,70,81,3,70,1,4
3385,bus,0,417,37.71,377,68,14,70,1,4
3385,car,0,417,79.23,265,0,0,70,1,4
3386,train,1,417,63.7,356,72,2,55,1,4
3386,air,0,417,148,70,81,3,55,1,4
3386,bus,0,417,37.71,377,68,14,55,1,4
3386,car,0,417,79.23,265,0,0,55,1,4
3387,train,1,417,63.7,356,72,2,35,1,4
3387,air,0,417,148,70,81,3,35,1,4
3387,bus,0,417,37.71,377,68,14,35,1,4
3387,car,0,417,79.23,265,0,0,35,1,4
3388,train,1,417,63.7,356,72,2,70,1,4
3388,air,0,417,148,70,81,3,70,1,4
3388,bus,0,417,37.71,377,68,14,70,1,4
3388,car,0,417,79.23,265,0,0,70,1,4
3389,train,0,417,63.7,356,72,2,70,1,4
3389,air,1,417,148,70,81,3,70,1,4
3389,bus,0,417,37.71,377,68,14,70,1,4
3389,car,0,417,79.23,265,0,0,70,1,4
3390,train,0,417,63.7,356,72,2,70,1,4
3390,air,1,417,148,70,81,3,70,1,4
3390,bus,0,417,37.71,377,68,14,70,1,4
3390,car,0,417,79.23,265,0,0,70,1,4
3391,train,0,417,63.7,356,72,2,30,1,4
3391,air,1,417,148,70,81,3,30,1,4
3391,bus,0,417,37.71,377,68,14,30,1,4
3391,car,0,417,79.23,265,0,0,30,1,4
3392,train,0,417,63.7,356,72,2,45,1,4
3392,air,1,417,148,70,81,3,45,1,4
3392,bus,0,417,37.71,377,68,14,45,1,4
3392,car,0,417,79.23,265,0,0,45,1,4
3393,train,0,417,63.7,356,72,2,70,1,4
3393,air,1,417,148,70,81,3,70,1,4
3393,bus,0,417,37.71,377,68,14,70,1,4
3393,car,0,417,79.23,265,0,0,70,1,4
3394,train,0,417,63.7,356,72,2,70,1,4
3394,air,1,417,148,70,81,3,70,1,4
3394,bus,0,417,37.71,377,68,14,70,1,4
3394,car,0,417,79.23,265,0,0,70,1,4
3395,train,0,417,63.7,356,72,2,70,1,4
3395,air,1,417,148,70,81,3,70,1,4
3395,bus,0,417,37.71,377,68,14,70,1,4
3395,car,0,417,79.23,265,0,0,70,1,4
3396,train,0,417,63.7,356,72,2,70,1,4
3396,air,1,417,148,70,81,3,70,1,4
3396,bus,0,417,37.71,377,68,14,70,1,4
3396,car,0,417,79.23,265,0,0,70,1,4
3397,train,0,417,63.7,356,72,2,70,1,4
3397,air,1,417,148,70,81,3,70,1,4
3397,bus,0,417,37.71,377,68,14,70,1,4
3397,car,0,417,79.23,265,0,0,70,1,4
3398,train,0,417,63.7,356,72,2,30,1,4
3398,air,1,417,148,70,81,3,30,1,4
3398,bus,0,417,37.71,377,68,14,30,1,4
3398,car,0,417,79.23,265,0,0,30,1,4
3399,train,0,417,63.7,356,72,2,55,1,4
3399,air,1,417,148,70,81,3,55,1,4
3399,bus,0,417,37.71,377,68,14,55,1,4
3399,car,0,417,79.23,265,0,0,55,1,4
3400,train,0,417,63.7,356,72,2,70,1,4
3400,air,1,417,148,70,81,3,70,1,4
3400,bus,0,417,37.71,377,68,14,70,1,4
3400,car,0,417,79.23,265,0,0,70,1,4
3401,train,0,417,63.7,356,72,2,70,1,4
3401,air,1,417,148,70,81,3,70,1,4
3401,bus,0,417,37.71,377,68,14,70,1,4
3401,car,0,417,79.23,265,0,0,70,1,4
3402,train,0,417,63.7,356,72,2,55,1,4
3402,air,1,417,148,70,81,3,55,1,4
3402,bus,0,417,37.71,377,68,14,55,1,4
3402,car,0,417,79.23,265,0,0,55,1,4
3403,train,0,417,63.7,356,72,2,70,1,4
3403,air,1,417,148,70,81,3,70,1,4
3403,bus,0,417,37.71,377,68,14,70,1,4
3403,car,0,417,79.23,265,0,0,70,1,4
3404,train,0,417,63.7,356,72,2,25,1,4
3404,air,1,417,148,70,81,3,25,1,4
3404,bus,0,417,37.71,377,68,14,25,1,4
3404,car,0,417,79.23,265,0,0,25,1,4
3405,train,0,417,63.7,356,72,2,55,1,4
3405,air,1,417,148,70,81,3,55,1,4
3405,bus,0,417,37.71,377,68,14,55,1,4
3405,car,0,417,79.23,265,0,0,55,1,4
3406,train,0,417,63.7,356,72,2,27,1,4
3406,air,1,417,148,70,81,3,27,1,4
3406,bus,0,417,37.71,377,68,14,27,1,4
3406,car,0,417,79.23,265,0,0,27,1,4
3407,train,0,417,63.7,356,72,2,70,1,4
3407,air,1,417,148,70,81,3,70,1,4
3407,bus,0,417,37.71,377,68,14,70,1,4
3407,car,0,417,79.23,265,0,0,70,1,4
3408,train,0,417,63.7,356,72,2,35,1,4
3408,air,1,417,148,70,81,3,35,1,4
3408,bus,0,417,37.71,377,68,14,35,1,4
3408,car,0,417,79.23,265,0,0,35,1,4
3409,train,0,417,63.7,356,72,2,35,1,4
3409,air,1,417,148,70,81,3,35,1,4
3409,bus,0,417,37.71,377,68,14,35,1,4
3409,car,0,417,79.23,265,0,0,35,1,4
3410,train,0,417,63.7,356,72,2,45,1,4
3410,air,1,417,148,70,81,3,45,1,4
3410,bus,0,417,37.71,377,68,14,45,1,4
3410,car,0,417,79.23,265,0,0,45,1,4
3411,train,0,417,63.7,356,72,2,70,1,4
3411,air,1,417,148,70,81,3,70,1,4
3411,bus,0,417,37.71,377,68,14,70,1,4
3411,car,0,417,79.23,265,0,0,70,1,4
3412,train,0,417,63.7,356,72,2,15,1,4
3412,air,0,417,148,70,81,3,15,1,4
3412,bus,0,417,37.71,377,68,14,15,1,4
3412,car,1,417,79.23,265,0,0,15,1,4
3413,train,0,417,63.7,356,72,2,70,1,4
3413,air,0,417,148,70,81,3,70,1,4
3413,bus,0,417,37.71,377,68,14,70,1,4
3413,car,1,417,79.23,265,0,0,70,1,4
3414,train,0,417,63.7,356,72,2,70,1,4
3414,air,0,417,148,70,81,3,70,1,4
3414,bus,0,417,37.71,377,68,14,70,1,4
3414,car,1,417,79.23,265,0,0,70,1,4
3415,train,0,417,63.7,356,72,2,70,1,4
3415,air,0,417,148,70,81,3,70,1,4
3415,bus,0,417,37.71,377,68,14,70,1,4
3415,car,1,417,79.23,265,0,0,70,1,4
3416,train,0,417,63.7,356,72,2,70,1,4
3416,air,0,417,148,70,81,3,70,1,4
3416,bus,0,417,37.71,377,68,14,70,1,4
3416,car,1,417,79.23,265,0,0,70,1,4
3417,train,0,423,67.4,356,84,2,55,1,4
3417,air,0,423,156,70,90,3,55,1,4
3417,bus,0,423,37.96,377,77,14,55,1,4
3417,car,1,423,80.37,273,0,0,55,1,4
3419,train,0,268,42.2,132,114,5,70,1,4
3419,air,0,268,128.4,40,120,15,70,1,4
3419,bus,0,268,19,140,107,18,70,1,4
3419,car,1,268,50.92,178,0,0,70,1,4
3420,train,0,242,47.2,132,99,5,25,1,4
3420,air,0,242,131.8,40,105,15,25,1,4
3420,bus,0,242,19,140,92,18,25,1,4
3420,car,1,242,45.98,156,0,0,25,1,4
3421,train,0,242,47.2,132,99,5,70,1,4
3421,air,0,242,131.8,40,105,15,70,1,4
3421,bus,0,242,19,140,92,18,70,1,4
3421,car,1,242,45.98,156,0,0,70,1,4
3422,train,1,272,47.2,132,99,5,70,1,4
3422,air,0,272,131.8,40,110,15,70,1,4
3422,bus,0,272,19,140,97,18,70,1,4
3422,car,0,272,51.68,179,0,0,70,1,4
3423,train,1,272,47.2,132,99,5,70,1,4
3423,air,0,272,131.8,40,110,15,70,1,4
3423,bus,0,272,19,140,97,18,70,1,4
3423,car,0,272,51.68,179,0,0,70,1,4
3424,train,0,272,47.2,132,99,5,15,1,4
3424,air,0,272,131.8,40,110,15,15,1,4
3424,bus,0,272,19,140,97,18,15,1,4
3424,car,1,272,51.68,179,0,0,15,1,4
3425,train,0,272,47.2,132,99,5,70,1,4
3425,air,0,272,131.8,40,110,15,70,1,4
3425,bus,0,272,19,140,97,18,70,1,4
3425,car,1,272,51.68,179,0,0,70,1,4
3426,train,0,481,67.9,356,94,2,40,1,4
3426,air,1,481,156,70,95,3,40,1,4
3426,bus,0,481,40.96,377,87,14,40,1,4
3426,car,0,481,91.39,304,0,0,40,1,4
3427,train,0,624,69.4,356,124,2,70,1,4
3427,air,0,624,156,70,85,3,70,1,4
3427,bus,0,624,40.96,377,117,14,70,1,4
3427,car,1,624,118.56,436,0,0,70,1,4
3428,train,0,624,69.4,356,124,2,45,1,4
3428,air,0,624,156,70,85,3,45,1,4
3428,bus,0,624,40.96,377,117,14,45,1,4
3428,car,1,624,118.56,436,0,0,45,1,4
3429,train,0,624,69.4,356,124,2,70,1,4
3429,air,0,624,156,70,85,3,70,1,4
3429,bus,0,624,40.96,377,117,14,70,1,4
3429,car,1,624,118.56,436,0,0,70,1,4
3430,train,0,216,48.35,132,85,5,27,1,4
3430,air,1,216,125.2,40,92,15,27,1,4
3430,bus,0,216,17.8,140,80,18,27,1,4
3430,car,0,216,41.04,154,0,0,27,1,4
3431,train,1,216,39.8,113,80,5,55,2,4
3431,air,0,216,120.45,40,81,15,55,2,4
3431,bus,0,216,17.3,120,75,18,55,2,4
3431,car,0,216,41.04,154,0,0,55,2,4
3432,train,0,216,39.8,113,80,5,70,2,4
3432,air,0,216,120.45,40,81,15,70,2,4
3432,bus,0,216,17.3,120,75,18,70,2,4
3432,car,1,216,41.04,154,0,0,70,2,4
3433,train,0,216,39.8,113,80,5,45,2,4
3433,air,0,216,120.45,40,81,15,45,2,4
3433,bus,0,216,17.3,120,75,18,45,2,4
3433,car,1,216,41.04,154,0,0,45,2,4
3434,train,0,216,39.8,113,80,5,70,2,4
3434,air,0,216,120.45,40,81,15,70,2,4
3434,bus,0,216,17.3,120,75,18,70,2,4
3434,car,1,216,41.04,154,0,0,70,2,4
3435,train,0,216,39.8,113,80,5,35,2,4
3435,air,0,216,120.45,40,81,15,35,2,4
3435,bus,0,216,17.3,120,75,18,35,2,4
3435,car,1,216,41.04,154,0,0,35,2,4
3436,train,0,216,39.8,113,80,5,70,2,4
3436,air,0,216,120.45,40,81,15,70,2,4
3436,bus,0,216,17.3,120,75,18,70,2,4
3436,car,1,216,41.04,154,0,0,70,2,4
3437,train,1,206,41.45,132,80,5,70,2,4
3437,air,0,206,123.2,40,85,15,70,2,4
3437,bus,0,206,17.7,140,78,18,70,2,4
3437,car,0,206,39.14,141,0,0,70,2,4
3438,train,0,206,41.45,132,80,5,25,2,4
3438,air,0,206,123.2,40,85,15,25,2,4
3438,bus,0,206,17.7,140,78,18,25,2,4
3438,car,1,206,39.14,141,0,0,25,2,4
3439,train,0,206,41.45,132,80,5,70,2,4
3439,air,0,206,123.2,40,85,15,70,2,4
3439,bus,0,206,17.7,140,78,18,70,2,4
3439,car,1,206,39.14,141,0,0,70,2,4
3440,train,1,211,38.9,132,67,5,55,2,4
3440,air,0,211,129.75,40,85,15,55,2,4
3440,bus,0,211,17.85,140,73,18,55,2,4
3440,car,0,211,40.09,148,0,0,55,2,4
3441,train,1,211,38.9,132,67,5,70,2,4
3441,air,0,211,129.75,40,85,15,70,2,4
3441,bus,0,211,17.85,140,73,18,70,2,4
3441,car,0,211,40.09,148,0,0,70,2,4
3442,train,1,211,38.9,132,67,5,70,2,4
3442,air,0,211,129.75,40,85,15,70,2,4
3442,bus,0,211,17.85,140,73,18,70,2,4
3442,car,0,211,40.09,148,0,0,70,2,4
3443,train,0,211,38.9,132,67,5,70,2,4
3443,air,0,211,129.75,40,85,15,70,2,4
3443,bus,0,211,17.85,140,73,18,70,2,4
3443,car,1,211,40.09,148,0,0,70,2,4
3444,train,0,211,38.9,132,67,5,55,2,4
3444,air,0,211,129.75,40,85,15,55,2,4
3444,bus,0,211,17.85,140,73,18,55,2,4
3444,car,1,211,40.09,148,0,0,55,2,4
3445,train,0,211,38.9,132,67,5,45,2,4
3445,air,0,211,129.75,40,85,15,45,2,4
3445,bus,0,211,17.85,140,73,18,45,2,4
3445,car,1,211,40.09,148,0,0,45,2,4
3446,train,0,211,38.9,132,67,5,45,2,4
3446,air,0,211,129.75,40,85,15,45,2,4
3446,bus,0,211,17.85,140,73,18,45,2,4
3446,car,1,211,40.09,148,0,0,45,2,4
3447,train,0,218,42.4,132,85,5,70,1,4
3447,air,0,218,129.55,40,98,15,70,1,4
3447,bus,0,218,17.3,140,75,18,70,1,4
3447,car,1,218,41.42,149,0,0,70,1,4
3448,train,0,424,64.85,329,65,2,70,1,4
3448,air,1,424,148.4,70,73,3,70,1,4
3448,bus,0,424,38.01,377,71,14,70,1,4
3448,car,0,424,80.56,274,0,0,70,1,4
3449,train,0,427,65.4,356,73,2,70,1,4
3449,air,1,427,149.4,70,81,3,70,1,4
3449,bus,0,427,37.51,377,71,14,70,1,4
3449,car,0,427,81.13,278,0,0,70,1,4
3450,train,0,186,40.1,113,84,5,70,1,4
3450,air,0,186,124.45,40,101,15,70,1,4
3450,bus,0,186,16.3,120,75,18,70,1,4
3450,car,1,186,35.34,138,0,0,70,1,4
3451,train,0,397,65.7,356,77,2,70,0,4
3451,air,0,397,153.4,70,101,3,70,0,4
3451,bus,0,397,36.51,377,71,14,70,0,4
3451,car,1,397,75.43,262,0,0,70,0,4
3452,train,0,128,41.2,132,102,5,45,1,4
3452,air,0,128,132.35,40,110,15,45,1,4
3452,bus,0,128,17.85,140,98,18,45,1,4
3452,car,1,128,24.32,99,0,0,45,1,4
3453,train,0,128,41.2,132,102,5,45,1,4
3453,air,0,128,132.35,40,110,15,45,1,4
3453,bus,0,128,17.85,140,98,18,45,1,4
3453,car,1,128,24.32,99,0,0,45,1,4
3454,train,0,128,42.7,132,117,5,25,1,4
3454,air,0,128,133.8,40,115,15,25,1,4
3454,bus,0,128,18.3,140,110,18,25,1,4
3454,car,1,128,24.32,99,0,0,25,1,4
3455,train,0,133,44.2,132,120,5,35,1,4
3455,air,0,133,135.4,40,125,15,35,1,4
3455,bus,0,133,19.3,140,115,18,35,1,4
3455,car,1,133,25.27,106,0,0,35,1,4
3456,train,0,133,44.2,132,120,5,15,1,4
3456,air,0,133,135.4,40,125,15,15,1,4
3456,bus,0,133,19.3,140,115,18,15,1,4
3456,car,1,133,25.27,106,0,0,15,1,4
3457,train,0,107,47.2,132,180,5,5,0,4
3457,air,0,107,135.8,40,145,15,5,0,4
3457,bus,0,107,17.8,120,105,18,5,0,4
3457,car,1,107,20.33,85,0,0,5,0,4
3458,train,0,166,51.2,132,140,5,45,0,4
3458,air,0,166,135.8,40,140,15,45,0,4
3458,bus,0,166,17.8,140,125,18,45,0,4
3458,car,1,166,31.54,150,0,0,45,0,4
3459,train,0,195,46.2,132,150,5,45,0,4
3459,air,0,195,132.4,40,145,15,45,0,4
3459,bus,0,195,18.8,140,135,18,45,0,4
3459,car,1,195,37.05,143,0,0,45,0,4
3460,train,0,435,72.4,356,140,2,35,0,4
3460,air,0,435,160,70,140,3,35,0,4
3460,bus,0,435,40.76,377,125,14,35,0,4
3460,car,1,435,82.65,291,0,0,35,0,4
3461,train,0,211,49.65,132,90,5,70,0,4
3461,air,0,211,130.2,40,97,15,70,0,4
3461,bus,0,211,16.8,140,75,18,70,0,4
3461,car,1,211,40.09,148,0,0,70,0,4
3462,train,1,211,41.1,113,85,5,15,1,4
3462,air,0,211,125.45,40,86,15,15,1,4
3462,bus,0,211,16.3,120,70,18,15,1,4
3462,car,0,211,40.09,148,0,0,15,1,4
3463,train,0,211,41.1,113,85,5,70,1,4
3463,air,0,211,125.45,40,86,15,70,1,4
3463,bus,0,211,16.3,120,70,18,70,1,4
3463,car,1,211,40.09,148,0,0,70,1,4
3464,train,0,211,41.1,113,85,5,45,1,4
3464,air,0,211,125.45,40,86,15,45,1,4
3464,bus,0,211,16.3,120,70,18,45,1,4
3464,car,1,211,40.09,148,0,0,45,1,4
3465,train,0,211,41.1,113,85,5,55,1,4
3465,air,0,211,125.45,40,86,15,55,1,4
3465,bus,0,211,16.3,120,70,18,55,1,4
3465,car,1,211,40.09,148,0,0,55,1,4
3466,train,0,211,41.1,113,85,5,55,1,4
3466,air,0,211,125.45,40,86,15,55,1,4
3466,bus,0,211,16.3,120,70,18,55,1,4
3466,car,1,211,40.09,148,0,0,55,1,4
3467,train,0,211,41.1,113,85,5,45,1,4
3467,air,0,211,125.45,40,86,15,45,1,4
3467,bus,0,211,16.3,120,70,18,45,1,4
3467,car,1,211,40.09,148,0,0,45,1,4
3468,train,0,211,41.1,113,85,5,70,1,4
3468,air,0,211,125.45,40,86,15,70,1,4
3468,bus,0,211,16.3,120,70,18,70,1,4
3468,car,1,211,40.09,148,0,0,70,1,4
3469,train,0,211,41.1,113,85,5,55,1,4
3469,air,0,211,125.45,40,86,15,55,1,4
3469,bus,0,211,16.3,120,70,18,55,1,4
3469,car,1,211,40.09,148,0,0,55,1,4
3470,train,0,211,41.1,113,85,5,45,1,4
3470,air,0,211,125.45,40,86,15,45,1,4
3470,bus,0,211,16.3,120,70,18,45,1,4
3470,car,1,211,40.09,148,0,0,45,1,4
3471,train,0,201,42.75,132,85,5,70,1,4
3471,air,0,201,128.2,40,90,15,70,1,4
3471,bus,0,201,16.7,140,73,18,70,1,4
3471,car,1,201,38.19,134,0,0,70,1,4
3472,train,0,201,42.75,132,85,5,70,1,4
3472,air,0,201,128.2,40,90,15,70,1,4
3472,bus,0,201,16.7,140,73,18,70,1,4
3472,car,1,201,38.19,134,0,0,70,1,4
3473,train,0,201,42.75,132,85,5,35,1,4
3473,air,0,201,128.2,40,90,15,35,1,4
3473,bus,0,201,16.7,140,73,18,35,1,4
3473,car,1,201,38.19,134,0,0,35,1,4
3474,train,0,201,42.75,132,85,5,55,1,4
3474,air,0,201,128.2,40,90,15,55,1,4
3474,bus,0,201,16.7,140,73,18,55,1,4
3474,car,1,201,38.19,134,0,0,55,1,4
3475,train,0,201,42.75,132,85,5,15,1,4
3475,air,0,201,128.2,40,90,15,15,1,4
3475,bus,0,201,16.7,140,73,18,15,1,4
3475,car,1,201,38.19,134,0,0,15,1,4
3476,train,0,206,42.2,132,80,5,70,1,4
3476,air,0,206,128.85,40,93,15,70,1,4
3476,bus,0,206,16.9,140,70,18,70,1,4
3476,car,1,206,39.14,141,0,0,70,1,4
3477,train,0,206,42.2,132,80,5,55,1,4
3477,air,0,206,128.85,40,93,15,55,1,4
3477,bus,0,206,16.9,140,70,18,55,1,4
3477,car,1,206,39.14,141,0,0,55,1,4
3478,train,1,206,40.2,132,72,5,45,1,4
3478,air,0,206,134.75,40,90,15,45,1,4
3478,bus,0,206,16.85,140,68,18,45,1,4
3478,car,0,206,39.14,141,0,0,45,1,4
3479,train,1,206,40.2,132,72,5,55,1,4
3479,air,0,206,134.75,40,90,15,55,1,4
3479,bus,0,206,16.85,140,68,18,55,1,4
3479,car,0,206,39.14,141,0,0,55,1,4
3480,train,0,206,40.2,132,72,5,70,1,4
3480,air,1,206,134.75,40,90,15,70,1,4
3480,bus,0,206,16.85,140,68,18,70,1,4
3480,car,0,206,39.14,141,0,0,70,1,4
3481,train,0,206,40.2,132,72,5,15,1,4
3481,air,0,206,134.75,40,90,15,15,1,4
3481,bus,0,206,16.85,140,68,18,15,1,4
3481,car,1,206,39.14,141,0,0,15,1,4
3482,train,0,206,40.2,132,72,5,23,1,4
3482,air,0,206,134.75,40,90,15,23,1,4
3482,bus,0,206,16.85,140,68,18,23,1,4
3482,car,1,206,39.14,141,0,0,23,1,4
3483,train,0,206,40.2,132,72,5,25,1,4
3483,air,0,206,134.75,40,90,15,25,1,4
3483,bus,0,206,16.85,140,68,18,25,1,4
3483,car,1,206,39.14,141,0,0,25,1,4
3484,train,0,206,41.2,132,85,5,35,1,4
3484,air,0,206,135.3,40,100,15,35,1,4
3484,bus,0,206,17.6,140,75,18,35,1,4
3484,car,1,206,39.14,141,0,0,35,1,4
3485,train,0,206,41.2,132,85,5,70,1,4
3485,air,0,206,135.3,40,100,15,70,1,4
3485,bus,0,206,17.6,140,75,18,70,1,4
3485,car,1,206,39.14,141,0,0,70,1,4
3486,train,0,206,41.7,132,87,5,55,1,4
3486,air,0,206,136.2,40,95,15,55,1,4
3486,bus,0,206,17.3,140,80,18,55,1,4
3486,car,1,206,39.14,141,0,0,55,1,4
3487,train,0,211,43.2,132,90,5,70,1,4
3487,air,0,211,137.8,40,105,15,70,1,4
3487,bus,0,211,18.3,140,85,18,70,1,4
3487,car,1,211,40.09,148,0,0,70,1,4
3488,train,0,211,43.2,132,90,5,25,1,4
3488,air,0,211,137.8,40,105,15,25,1,4
3488,bus,0,211,18.3,140,85,18,25,1,4
3488,car,1,211,40.09,148,0,0,25,1,4
3489,train,0,211,43.2,132,90,5,70,1,4
3489,air,0,211,137.8,40,105,15,70,1,4
3489,bus,0,211,18.3,140,85,18,70,1,4
3489,car,1,211,40.09,148,0,0,70,1,4
3490,train,0,157,46.2,132,150,5,35,0,4
3490,air,0,157,138.2,40,125,15,35,0,4
3490,bus,0,157,16.8,120,75,18,35,0,4
3490,car,1,157,29.83,117,0,0,35,0,4
3491,train,0,157,46.2,132,150,5,45,0,4
3491,air,0,157,138.2,40,125,15,45,0,4
3491,bus,0,157,16.8,120,75,18,45,0,4
3491,car,1,157,29.83,117,0,0,45,0,4
3492,train,1,220,42.2,132,90,5,70,0,4
3492,air,0,220,134.2,40,99,15,70,0,4
3492,bus,0,220,18.8,140,85,18,70,0,4
3492,car,0,220,41.8,148,0,0,70,0,4
3493,train,0,220,42.2,132,90,5,55,0,4
3493,air,0,220,134.2,40,99,15,55,0,4
3493,bus,0,220,18.8,140,85,18,55,0,4
3493,car,1,220,41.8,148,0,0,55,0,4
3494,train,0,220,42.2,132,90,5,35,0,4
3494,air,0,220,134.2,40,99,15,35,0,4
3494,bus,0,220,18.8,140,85,18,35,0,4
3494,car,1,220,41.8,148,0,0,35,0,4
3495,train,1,213,43.7,132,90,5,70,0,4
3495,air,0,213,134.55,40,103,15,70,0,4
3495,bus,0,213,16.3,140,70,18,70,0,4
3495,car,0,213,40.47,142,0,0,70,0,4
3496,train,0,213,43.7,132,90,5,45,0,4
3496,air,0,213,134.55,40,103,15,45,0,4
3496,bus,0,213,16.3,140,70,18,45,0,4
3496,car,1,213,40.47,142,0,0,45,0,4
3497,train,0,213,43.7,132,90,5,70,0,4
3497,air,0,213,134.55,40,103,15,70,0,4
3497,bus,0,213,16.3,140,70,18,70,0,4
3497,car,1,213,40.47,142,0,0,70,0,4
3498,train,0,213,43.7,132,90,5,70,0,4
3498,air,0,213,134.55,40,103,15,70,0,4
3498,bus,0,213,16.3,140,70,18,70,0,4
3498,car,1,213,40.47,142,0,0,70,0,4
3499,train,0,213,43.7,132,90,5,55,0,4
3499,air,0,213,134.55,40,103,15,55,0,4
3499,bus,0,213,16.3,140,70,18,55,0,4
3499,car,1,213,40.47,142,0,0,55,0,4
3500,train,0,213,43.7,132,90,5,55,0,4
3500,air,0,213,134.55,40,103,15,55,0,4
3500,bus,0,213,16.3,140,70,18,55,0,4
3500,car,1,213,40.47,142,0,0,55,0,4
3501,train,0,213,43.7,132,90,5,5,0,4
3501,air,0,213,134.55,40,103,15,5,0,4
3501,bus,0,213,16.3,140,70,18,5,0,4
3501,car,1,213,40.47,142,0,0,5,0,4
3502,train,0,213,43.7,132,90,5,70,0,4
3502,air,0,213,134.55,40,103,15,70,0,4
3502,bus,0,213,16.3,140,70,18,70,0,4
3502,car,1,213,40.47,142,0,0,70,0,4
3503,train,0,273,44.2,132,99,5,35,0,4
3503,air,0,273,129.5,40,95,15,35,0,4
3503,bus,0,273,16.8,140,90,18,35,0,4
3503,car,1,273,51.87,185,0,0,35,0,4
3504,train,0,273,44.2,132,99,5,70,0,4
3504,air,0,273,129.5,40,95,15,70,0,4
3504,bus,0,273,16.8,140,90,18,70,0,4
3504,car,1,273,51.87,185,0,0,70,0,4
3505,train,0,157,42.85,113,88,5,35,0,4
3505,air,0,157,132,40,98,15,35,0,4
3505,bus,0,157,16.8,120,80,18,35,0,4
3505,car,1,157,29.83,108,0,0,35,0,4
3506,train,0,183,45.2,113,105,5,15,0,4
3506,air,0,183,138.2,40,110,15,15,0,4
3506,bus,0,183,16.8,120,90,18,15,0,4
3506,car,1,183,34.77,130,0,0,15,0,4
3507,train,0,244,44.2,132,112,5,23,0,4
3507,air,0,244,138.2,40,120,15,23,0,4
3507,bus,0,244,16.8,140,95,18,23,0,4
3507,car,1,244,46.36,167,0,0,23,0,4
3510,train,1,419,66.15,329,70,2,25,0,4
3510,air,0,419,153.4,70,78,3,25,0,4
3510,bus,0,419,37.01,377,66,14,25,0,4
3510,car,0,419,79.61,267,0,0,25,0,4
3511,train,0,419,66.15,329,70,2,45,0,4
3511,air,0,419,153.4,70,78,3,45,0,4
3511,bus,0,419,37.01,377,66,14,45,0,4
3511,car,1,419,79.61,267,0,0,45,0,4
3512,train,0,419,66.15,329,70,2,70,0,4
3512,air,0,419,153.4,70,78,3,70,0,4
3512,bus,0,419,37.01,377,66,14,70,0,4
3512,car,1,419,79.61,267,0,0,70,0,4
3513,train,0,422,66.7,356,78,2,55,0,4
3513,air,1,422,154.4,70,86,3,55,0,4
3513,bus,0,422,36.51,377,66,14,55,0,4
3513,car,0,422,80.18,272,0,0,55,0,4
3514,train,0,422,66.7,356,78,2,70,0,4
3514,air,1,422,154.4,70,86,3,70,0,4
3514,bus,0,422,36.51,377,66,14,70,0,4
3514,car,0,422,80.18,272,0,0,70,0,4
3515,train,0,422,66.7,356,78,2,45,0,4
3515,air,0,422,154.4,70,86,3,45,0,4
3515,bus,0,422,36.51,377,66,14,45,0,4
3515,car,1,422,80.18,272,0,0,45,0,4
