deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag,company_name,industry,employee_count,is_partner,first_invoice_date,event_occurred,time_to_invoice
D203689,C104814,1/06/2025,6/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,5852,0,Kauri Co.,Software,40,0,1/08/2025,1,26
D203694,C104617,23/08/2024,23/10/2024,Closed Won,PM,People Management,Partners,awong,1687,0,Eurotec Ltd,Manufacturing,51,0,1/11/2024,1,9
D203695,C103515,7/02/2024,11/04/2024,Closed Won,PM,People Management,Direct,mkoenen,633,0,Alpha Holdings,Healthcare,75,0,1/05/2024,1,20
D203698,C100422,30/03/2024,14/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4650,0,Harbour Pivot Services,Retail,12,0,1/05/2024,1,17
D203699,C103613,5/03/2025,27/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,317,0,Duncan Air Co.,Education,31,0,1/07/2025,1,35
D203702,C101337,8/09/2024,31/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,499,0,Tui Holdings,Software,44,0,1/11/2024,1,1
D203704,C101066,27/01/2024,20/03/2024,Closed Won,PM,People Management,Direct,dinkster,931,0,Tui Group,Accounting,38,0,1/04/2024,1,12
D203705,C103848,10/02/2024,25/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,898,0,Eurotec Co.,Construction,8,0,1/04/2024,1,7
D203706,C102667,10/06/2025,2/09/2025,Closed Won,PM,People Management,Partners,unassigned,643,0,Harbour Trust,Manufacturing,6,0,1/10/2025,1,29
D203708,C100704,29/10/2024,27/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1218,0,Harbour Group,Construction,24,0,1/01/2025,1,5
D203709,C100845,23/06/2024,16/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1854,0,Nimbus Co.,Legal,1,0,1/09/2024,1,16
D203710,C100740,6/03/2025,30/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1521,0,Ohomairangi Atlas Limited,Software,24,0,1/06/2025,1,32
D203711,C102462,8/06/2024,28/07/2024,Closed Won,PM,People Management,Partners,unassigned,0,0,Tui Harbour Limited,Software,44,1,1/08/2024,1,4
D203713,C101548,12/01/2024,30/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,160,0,Eurotec Services,Construction,49,0,1/04/2024,1,2
D203714,C104593,9/12/2024,23/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,902,0,Ohomairangi Ltd,Manufacturing,25,0,1/03/2025,1,6
D203715,C103976,13/01/2024,23/02/2024,Closed Won,PM,People Management,Partners,shao,1023,0,Eurotec Limited,Manufacturing,74,0,1/03/2024,1,7
D203717,C104255,8/04/2025,14/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1169,0,Eurotec Kauri Ltd,Healthcare,17,0,1/05/2025,1,17
D203718,C101293,12/08/2024,1/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,913,0,Beta Kea Holdings,Software,93,0,1/12/2024,1,30
D203724,C101504,31/05/2025,22/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2924,0,Alpha Alpha Partners,Education,19,0,1/08/2025,1,10
D203725,C101025,26/04/2024,13/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4718,0,Kauri Group,Education,15,0,1/06/2024,1,19
D203726,C102239,14/09/2024,28/11/2024,Closed Won,PM,People Management,Direct,awong,1297,0,Tui Holdings,Retail,1,0,1/01/2025,1,34
D203729,C104778,6/01/2024,18/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,3793,1,Tui Beta Partners,Legal,43,0,1/04/2024,1,14
D203731,C102092,29/03/2024,7/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,2440,0,Rimu Holdings,Legal,94,0,1/07/2024,1,24
D203733,C102372,2/12/2024,23/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4130,0,Nimbus Beta Trust,Construction,78,0,1/02/2025,1,40
D203736,C103521,3/01/2024,20/01/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6518,0,Kauri Trust,Manufacturing,44,0,1/02/2024,1,12
D203737,C102300,8/02/2025,13/04/2025,Closed Won,PM,People Management,Partners,unassigned,2003,0,Tui Ltd,Construction,17,0,1/05/2025,1,18
D203738,C101901,17/09/2024,23/10/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,nobody,3811,0,Rimu Wenita Co.,Healthcare,12,0,1/11/2024,1,9
D203742,C101696,18/12/2024,31/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,181,0,Kauri Trust,Legal,47,0,1/01/2025,1,1
D203743,C104245,8/03/2025,30/05/2025,Closed Won,PM,People Management,Direct,dinkster,534,0,Beta Ltd,Healthcare,87,0,1/06/2025,1,2
D203746,C104147,7/01/2024,1/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2525,0,Beta Group,Construction,59,0,1/04/2024,1,0
D203747,C100998,1/04/2024,25/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,5965,0,Wenita Holdings,Education,6,0,1/06/2024,1,7
D203749,C103262,9/10/2024,4/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1994,0,Atlas Limited,Software,57,0,1/01/2025,1,28
D203752,C103918,3/05/2025,18/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1176,0,Kea Duncan Air Group,Healthcare,21,0,1/06/2025,1,14
D203754,C103514,19/04/2024,27/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,3176,0,Pivot Holdings,Accounting,1,0,1/07/2024,1,4
D203755,C100225,1/09/2024,7/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,731,0,Ohomairangi Atlas Group,Legal,58,0,1/11/2024,1,25
D203756,C104084,26/06/2024,29/08/2024,Closed Won,PM,People Management,Partners,shao,0,0,Wenita Services,Healthcare,1,0,1/09/2024,1,3
D203759,C101605,6/05/2024,27/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2596,0,Alpha Services,Healthcare,77,0,1/08/2024,1,5
D203764,C103278,23/05/2025,1/08/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,2644,0,Rimu Partners,Legal,18,0,1/08/2025,1,0
D203776,C100378,30/06/2025,27/09/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1873,0,Duncan Air Tui Ltd,Healthcare,48,0,1/11/2025,1,35
D203778,C103434,23/04/2025,23/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1640,0,Duncan Air Nimbus Services,Retail,44,0,1/07/2025,1,8
D203780,C104423,31/05/2025,17/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1190,0,Nimbus Ltd,Manufacturing,1,0,1/07/2025,1,14
D203781,C103050,16/06/2024,31/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,5100,0,Kea Atlas Ltd,Legal,4,0,1/09/2024,1,1
D203784,C102934,20/01/2024,25/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2610,0,Ohomairangi Alpha Partners,Healthcare,73,0,1/04/2024,1,7
D203788,C100304,22/03/2025,20/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,219,0,Kauri Services,Legal,1,0,1/05/2025,1,11
D203791,C104199,29/10/2024,28/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2020,0,Atlas Services,Manufacturing,52,1,1/02/2025,1,35
D203796,C104321,12/07/2024,27/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1158,0,Atlas Co.,Manufacturing,18,0,1/10/2024,1,4
D203797,C101252,27/07/2024,24/10/2024,Closed Won,PM,People Management,Direct,awong_tmp,2716,0,Ohomairangi Holdings,Healthcare,1,0,1/11/2024,1,8
D203800,C102197,18/11/2024,29/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,4540,0,Kea Partners,Retail,33,0,1/02/2025,1,3
D203802,C103636,29/09/2024,23/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1109,1,Rimu Atlas Limited,Legal,52,0,1/11/2024,1,9
D203803,C102717,20/08/2024,23/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,3161,0,Kea Kauri Holdings,Legal,1,0,1/11/2024,1,39
D203804,C102492,11/12/2024,14/01/2025,Closed Won,PM,People Management,Partners,awong,1261,0,Alpha Alpha Services,Education,53,0,1/02/2025,1,18
D203805,C101492,16/08/2024,9/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2676,0,Atlas Group,Legal,25,0,1/12/2024,1,22
D203806,C101186,16/01/2024,4/02/2024,Closed Won,PM,People Management,Direct,unassigned,602,0,Wenita Services,Education,16,0,1/03/2024,1,26
D203808,C104994,12/12/2024,18/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,nobody,1554,0,Rimu Ltd,Software,55,0,1/01/2025,1,14
D203812,C104191,17/04/2024,25/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,150,0,Pivot Harbour Ltd,Software,8,0,1/06/2024,1,7
D203816,C102386,5/02/2025,17/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,835,0,Harbour Services,Software,61,0,1/04/2025,1,15
D203822,C102475,11/04/2024,25/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,895,0,Eurotec Trust,Accounting,31,0,1/05/2024,1,6
D203823,C100970,27/03/2024,21/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,2895,0,Kauri Summit Ltd,Software,59,0,1/07/2024,1,10
D203828,C102917,19/06/2024,31/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1154,0,Alpha Services,Manufacturing,1,0,1/09/2024,1,32
D203833,C102492,17/02/2025,1/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1887,0,Alpha Alpha Services,Education,53,0,1/04/2025,1,0
D203834,C101594,16/01/2024,31/01/2024,Closed Won,PM,People Management,Partners,mkoenen,546,0,Kauri Summit Group,Education,21,0,1/02/2024,1,1
D203836,C100074,20/03/2025,31/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,599,0,Alpha Rimu Services,Construction,1,0,1/07/2025,1,31
D203841,C101886,9/03/2024,24/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,719,0,Wenita Group,Retail,1,0,1/06/2024,1,8
D203842,C100539,2/06/2024,18/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1053,0,Summit Duncan Air Ltd,Retail,44,0,1/09/2024,1,14
D203848,C102290,26/02/2024,17/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,709,0,Atlas Co.,Education,28,0,1/05/2024,1,14
D203849,C102620,5/12/2024,1/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,164,0,Wenita Rimu Limited,Healthcare,27,0,1/02/2025,1,0
D203851,C104943,31/12/2024,13/01/2025,Closed Won,PM,People Management,Direct,mkoenen,1109,0,Beta Co.,Accounting,29,0,1/02/2025,1,19
D203853,C103832,3/05/2025,23/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,863,0,Pivot Limited,Software,8,0,1/07/2025,1,8
D203857,C101167,27/01/2024,30/01/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,2387,0,Kea Summit Holdings,Healthcare,4,0,1/03/2024,1,31
D203860,C104585,1/02/2024,31/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1195,0,Beta Harbour Trust,Education,72,0,1/05/2024,1,31
D203862,C100461,26/12/2024,29/01/2025,Closed Won,PM,People Management,Direct,awong,1136,0,Tui Beta Holdings,Healthcare,43,0,1/02/2025,1,3
D203875,C100738,19/03/2025,30/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,1167,0,Ohomairangi Partners,Software,13,0,1/06/2025,1,2
D203876,C104163,29/09/2024,11/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2672,0,Nimbus Ltd,Education,39,1,1/01/2025,1,21
D203877,C100227,2/07/2025,22/09/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,1100,0,Beta Trust,Retail,15,0,1/10/2025,1,9
D203878,C100411,12/11/2024,25/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,347,0,Kea Co.,Software,3,0,1/02/2025,1,38
D203882,C102212,30/04/2024,8/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1291,0,Beta Group,Software,31,0,1/06/2024,1,24
D203886,C103635,21/09/2024,30/09/2024,Closed Won,PM,People Management,Partners,dt,956,0,Alpha Co.,Retail,10,0,1/10/2024,1,1
D203887,C103435,19/01/2024,24/01/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,nobody,2122,0,Nimbus Tui Services,Software,1,0,1/02/2024,1,8
D203888,C104319,10/01/2024,9/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,1296,0,Beta Partners,Retail,1,0,1/04/2024,1,23
D203889,C103623,3/06/2024,17/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,4045,0,Ohomairangi Alpha Limited,Retail,1,0,1/08/2024,1,15
D203891,C100548,31/07/2024,28/10/2024,Closed Won,PM,People Management,Direct,mkoenen,42,0,Ohomairangi Harbour Services,Legal,40,0,1/11/2024,1,4
D203893,C104576,2/04/2024,29/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1697,0,Alpha Kauri Holdings,Education,29,0,1/07/2024,1,2
D203896,C101100,18/05/2025,29/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,406,0,Atlas Trust,Manufacturing,1,0,1/07/2025,1,33
D203899,C104393,11/08/2024,9/09/2024,Closed Won,PM,People Management,Direct,awong,1235,0,Tui Services,Legal,33,0,1/10/2024,1,22
D203900,C102567,1/12/2024,11/02/2025,Closed Won,PM,People Management,Partners,nobody,343,0,Ohomairangi Ltd,Construction,1,0,1/03/2025,1,18
D203901,C103834,10/09/2024,30/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,73,0,Pivot Ltd,Retail,44,0,1/11/2024,1,32
D203902,C104729,20/04/2025,4/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,4861,0,Rimu Alpha Holdings,Manufacturing,20,0,1/06/2025,1,28
D203903,C100937,25/03/2024,8/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,3493,0,Ohomairangi Partners,Accounting,1,0,1/06/2024,1,24
D203905,C101200,24/10/2024,31/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt_tmp,6294,0,Ohomairangi Limited,Accounting,6,0,1/01/2025,1,1
D203906,C101380,4/08/2024,4/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1726,0,Nimbus Co.,Healthcare,47,1,1/10/2024,1,27
D203908,C104303,2/07/2025,30/09/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,1249,0,Ohomairangi Group,Retail,1,0,1/11/2025,1,32
D203909,C100765,2/09/2024,25/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,4133,0,Kauri Limited,Manufacturing,30,0,1/10/2024,1,6
D203910,C102737,1/03/2024,23/04/2024,Closed Won,PM,People Management,Direct,unassigned,1551,0,Beta Services,Healthcare,27,0,1/05/2024,1,8
D203915,C104636,16/06/2024,1/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,3403,0,Pivot Services,Healthcare,62,0,1/07/2024,1,0
D203919,C100716,28/11/2024,15/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,4831,0,Pivot Limited,Manufacturing,16,0,1/03/2025,1,14
D203929,C100366,3/01/2025,8/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,5192,0,Kauri Services,Healthcare,57,0,1/02/2025,1,24
D203930,C104549,17/04/2025,20/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1905,0,Kea Group,Retail,7,0,1/07/2025,1,42
D203931,C101241,24/05/2024,29/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,0,0,Ohomairangi Services,Construction,19,0,1/07/2024,1,33
D203936,C101925,9/05/2025,31/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,nobody,2455,0,Rimu Harbour Limited,Education,7,0,1/09/2025,1,32
D203937,C102647,18/04/2025,27/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,5956,0,Summit Holdings,Accounting,18,1,1/05/2025,1,4
D203938,C100806,6/12/2024,16/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2405,0,Harbour Limited,Accounting,48,0,1/01/2025,1,16
D203939,C101006,12/05/2024,26/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,518,0,Duncan Air Wenita Partners,Accounting,10,0,1/06/2024,1,6
D203941,C103473,27/08/2024,31/10/2024,Closed Won,PM,People Management,Partners,shao,1796,0,Duncan Air Partners,Healthcare,41,0,1/11/2024,1,1
D203946,C102218,12/02/2024,25/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,952,0,Beta Partners,Software,87,0,1/05/2024,1,6
D203947,C103941,25/02/2024,25/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1806,0,Harbour Services,Healthcare,41,0,1/04/2024,1,7
D203950,C102063,12/05/2025,11/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1613,0,Kea Alpha Ltd,Legal,64,1,1/08/2025,1,21
D203952,C100738,30/05/2024,7/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,616,0,Ohomairangi Partners,Software,13,0,1/08/2024,1,25
D203953,C100340,26/01/2024,1/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,4474,0,Pivot Group,Legal,94,0,1/04/2024,1,0
D203954,C101899,1/03/2024,18/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,5373,0,Atlas Co.,Retail,2,0,1/06/2024,1,14
D203955,C101471,30/06/2025,28/09/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1256,0,Harbour Pivot Holdings,Manufacturing,20,0,1/10/2025,1,3
D203958,C101159,20/11/2024,15/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,536,0,Alpha Services,Legal,7,0,1/03/2025,1,14
D203963,C102917,26/01/2025,18/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2710,0,Alpha Services,Manufacturing,1,0,1/03/2025,1,11
D203964,C102059,14/04/2024,19/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2578,0,Kauri Kauri Services,Accounting,42,1,1/05/2024,1,12
D203968,C104993,4/06/2024,13/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1830,0,Eurotec Co.,Healthcare,67,0,1/08/2024,1,19
D203969,C103689,10/02/2025,28/03/2025,Closed Won,PM,People Management,Direct,unassigned,1401,0,Beta Eurotec Group,Accounting,65,0,1/04/2025,1,4
D203971,C100556,8/04/2025,23/06/2025,Closed Won,PM,People Management,Direct,shao,871,0,Harbour Pivot Ltd,Accounting,9,0,1/08/2025,1,39
D203972,C102969,5/11/2024,23/11/2024,Closed Won,PM,People Management,Partners,dinkster,1742,0,Kea Summit Partners,Legal,35,0,1/12/2024,1,8
D203973,C104973,12/01/2024,23/03/2024,Closed Won,PM,People Management,Direct,dt,1282,1,Alpha Duncan Air Partners,Construction,10,0,1/04/2024,1,9
D203977,C104092,24/04/2025,19/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1097,0,Duncan Air Trust,Manufacturing,63,0,1/06/2025,1,13
D203979,C101409,16/02/2024,5/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1651,0,Kea Services,Software,7,0,1/04/2024,1,27
D203983,C104271,21/06/2024,30/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,329,0,Harbour Holdings,Manufacturing,1,0,1/07/2024,1,1
D203984,C103032,31/05/2024,29/07/2024,Closed Won,PM,People Management,Partners,dt,3010,0,Nimbus Limited,Retail,2,0,1/08/2024,1,3
D203986,C104483,22/10/2024,26/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,174,0,Beta Co.,Software,37,0,1/11/2024,1,6
D203987,C104951,16/05/2024,19/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,7211,0,Atlas Limited,Accounting,14,0,1/08/2024,1,13
D203990,C104877,19/05/2025,8/08/2025,Closed Won,PM,People Management,Direct,shao_tmp,1483,0,Duncan Air Holdings,Accounting,14,0,1/09/2025,1,24
D203994,C103771,19/08/2024,25/10/2024,Closed Won,PM,People Management,Partners,dt,1032,0,Harbour Harbour Trust,Software,49,1,1/12/2024,1,37
D204000,C101945,13/11/2024,16/01/2025,Closed Won,PM,People Management,Partners,dt,1743,0,Pivot Trust,Healthcare,52,0,1/02/2025,1,16
D204003,C104167,15/12/2024,19/12/2024,Closed Won,PM,People Management,Direct,unassigned,1010,0,Duncan Air Trust,Software,1,0,1/01/2025,1,13
D204005,C104102,14/09/2024,30/10/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,3386,0,Pivot Ltd,Manufacturing,24,0,1/11/2024,1,2
D204006,C101616,21/02/2024,1/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,7663,0,Eurotec Summit Co.,Construction,36,0,1/05/2024,1,0
D204007,C101871,30/05/2025,19/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4718,0,Kea Trust,Software,69,0,1/08/2025,1,13
D204009,C100207,15/01/2025,30/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,-3233,0,Atlas Partners,Construction,51,0,1/02/2025,1,2
D204010,C100419,19/09/2024,5/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,955,0,Kauri Co.,Retail,67,0,1/12/2024,1,26
D204012,C104010,11/02/2024,31/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,151,0,Eurotec Summit Holdings,Accounting,51,0,1/04/2024,1,1
D204019,C104179,27/10/2024,5/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1430,0,Duncan Air Atlas Ltd,Software,1,0,1/01/2025,1,27
D204020,C102172,1/07/2024,10/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,955,0,Duncan Air Trust,Retail,13,0,1/09/2024,1,22
D204021,C100069,22/06/2024,30/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1406,0,Wenita Group,Manufacturing,18,0,1/09/2024,1,33
D204024,C102576,9/06/2025,7/09/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2306,0,Pivot Group,Retail,13,0,1/10/2025,1,24
D204025,C104666,18/02/2025,11/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2700,0,Kea Co.,Accounting,55,0,1/04/2025,1,21
D204033,C103498,29/09/2024,22/10/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,6508,0,Harbour Holdings,Healthcare,13,0,1/11/2024,1,10
D204034,C103788,12/10/2024,29/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,287,0,Wenita Group,Healthcare,71,0,1/12/2024,1,33
D204035,C101794,26/03/2024,30/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4536,0,Kea Services,Manufacturing,12,1,1/05/2024,1,32
D204037,C101401,1/08/2024,7/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4752,0,Beta Trust,Construction,49,0,1/10/2024,1,24
D204041,C104576,7/12/2024,14/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,3312,0,Alpha Kauri Holdings,Education,29,0,1/01/2025,1,18
D204044,C104731,3/09/2024,24/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster_tmp,623,0,Nimbus Holdings,Accounting,12,0,1/12/2024,1,7
D204045,C101397,8/08/2024,5/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,4305,0,Wenita Harbour Co.,Manufacturing,20,0,1/12/2024,1,26
D204049,C104503,2/07/2024,11/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,4467,0,Pivot Nimbus Ltd,Software,6,0,1/09/2024,1,21
D204050,C102412,19/02/2025,29/04/2025,Closed Won,PM,People Management,Partners,unassigned,641,0,Harbour Trust,Legal,59,0,1/05/2025,1,2
D204057,C101715,5/05/2024,20/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,854,0,Nimbus Beta Trust,Software,37,0,1/07/2024,1,11
D204060,C104125,10/07/2024,3/10/2024,Closed Won,PM,People Management,Direct,awong,1116,0,Rimu Ltd,Software,38,0,1/11/2024,1,29
D204062,C102276,1/06/2025,24/07/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,1197,0,Alpha Ltd,Healthcare,1,0,1/08/2025,1,8
D204063,C103426,10/04/2025,18/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,1317,0,Duncan Air Tui Group,Healthcare,55,0,1/06/2025,1,14
D204064,C103482,13/09/2024,27/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,749,0,Atlas Ohomairangi Partners,Education,20,1,1/11/2024,1,5
D204070,C100188,21/04/2024,5/06/2024,Closed Won,PM,People Management,Partners,dt,564,0,Nimbus Partners,Retail,61,0,1/07/2024,1,26
D204072,C102664,23/03/2025,9/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,3507,0,Kea Co.,Construction,36,0,1/06/2025,1,23
D204073,C103458,15/10/2024,20/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1334,0,Ohomairangi Services,Legal,70,0,1/01/2025,1,12
D204076,C103541,22/08/2024,27/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2850,0,Eurotec Rimu Holdings,Education,1,0,1/11/2024,1,5
D204077,C104375,15/04/2024,10/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,0,0,Alpha Limited,Healthcare,49,0,1/06/2024,1,22
D204078,C104238,18/07/2024,18/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5027,0,Rimu Trust,Education,42,0,1/09/2024,1,14
D204080,C101481,19/02/2025,17/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1450,0,Atlas Nimbus Co.,Education,58,0,1/06/2025,1,45
