case,choice_air,choice_bus,choice_car,choice_train,cost_air,cost_bus,cost_car,cost_train,freq_air,freq_bus,freq_car,freq_train,ivt_air,ivt_bus,ivt_car,ivt_train,ovt_air,ovt_bus,ovt_car,ovt_train,income,chosen,chosen_encoded
3476,0,0,1,0,128.85,16.9,39.14,42.2,15,18,0,5,40,140,141,132,93,70,0,80,70,car,2
3477,0,0,1,0,128.85,16.9,39.14,42.2,15,18,0,5,40,140,141,132,93,70,0,80,55,car,2
3478,0,0,0,1,134.75,16.85,39.14,40.2,15,18,0,5,40,140,141,132,90,68,0,72,45,train,3
3479,0,0,0,1,134.75,16.85,39.14,40.2,15,18,0,5,40,140,141,132,90,68,0,72,55,train,3
3480,1,0,0,0,134.75,16.85,39.14,40.2,15,18,0,5,40,140,141,132,90,68,0,72,70,air,0
3481,0,0,1,0,134.75,16.85,39.14,40.2,15,18,0,5,40,140,141,132,90,68,0,72,15,car,2
3482,0,0,1,0,134.75,16.85,39.14,40.2,15,18,0,5,40,140,141,132,90,68,0,72,23,car,2
3483,0,0,1,0,134.75,16.85,39.14,40.2,15,18,0,5,40,140,141,132,90,68,0,72,25,car,2
3484,0,0,1,0,135.3,17.6,39.14,41.2,15,18,0,5,40,140,141,132,100,75,0,85,35,car,2
3485,0,0,1,0,135.3,17.6,39.14,41.2,15,18,0,5,40,140,141,132,100,75,0,85,70,car,2
3486,0,0,1,0,136.2,17.3,39.14,41.7,15,18,0,5,40,140,141,132,95,80,0,87,55,car,2
3487,0,0,1,0,137.8,18.3,40.09,43.2,15,18,0,5,40,140,148,132,105,85,0,90,70,car,2
3488,0,0,1,0,137.8,18.3,40.09,43.2,15,18,0,5,40,140,148,132,105,85,0,90,25,car,2
3489,0,0,1,0,137.8,18.3,40.09,43.2,15,18,0,5,40,140,148,132,105,85,0,90,70,car,2
3490,0,0,1,0,138.2,16.8,29.83,46.2,15,18,0,5,40,120,117,132,125,75,0,150,35,car,2
3491,0,0,1,0,138.2,16.8,29.83,46.2,15,18,0,5,40,120,117,132,125,75,0,150,45,car,2
3492,0,0,0,1,134.2,18.8,41.8,42.2,15,18,0,5,40,140,148,132,99,85,0,90,70,train,3
3493,0,0,1,0,134.2,18.8,41.8,42.2,15,18,0,5,40,140,148,132,99,85,0,90,55,car,2
3494,0,0,1,0,134.2,18.8,41.8,42.2,15,18,0,5,40,140,148,132,99,85,0,90,35,car,2
3495,0,0,0,1,134.55,16.3,40.47,43.7,15,18,0,5,40,140,142,132,103,70,0,90,70,train,3
3496,0,0,1,0,134.55,16.3,40.47,43.7,15,18,0,5,40,140,142,132,103,70,0,90,45,car,2
3497,0,0,1,0,134.55,16.3,40.47,43.7,15,18,0,5,40,140,142,132,103,70,0,90,70,car,2
3498,0,0,1,0,134.55,16.3,40.47,43.7,15,18,0,5,40,140,142,132,103,70,0,90,70,car,2
3499,0,0,1,0,134.55,16.3,40.47,43.7,15,18,0,5,40,140,142,132,103,70,0,90,55,car,2
3500,0,0,1,0,134.55,16.3,40.47,43.7,15,18,0,5,40,140,142,132,103,70,0,90,55,car,2
3501,0,0,1,0,134.55,16.3,40.47,43.7,15,18,0,5,40,140,142,132,103,70,0,90,5,car,2
3502,0,0,1,0,134.55,16.3,40.47,43.7,15,18,0,5,40,140,142,132,103,70,0,90,70,car,2
3503,0,0,1,0,129.5,16.8,51.87,44.2,15,18,0,5,40,140,185,132,95,90,0,99,35,car,2
3504,0,0,1,0,129.5,16.8,51.87,44.2,15,18,0,5,40,140,185,132,95,90,0,99,70,car,2
3505,0,0,1,0,132.0,16.8,29.83,42.85,15,18,0,5,40,120,108,113,98,80,0,88,35,car,2
3506,0,0,1,0,138.2,16.8,34.77,45.2,15,18,0,5,40,120,130,113,110,90,0,105,15,car,2
3507,0,0,1,0,138.2,16.8,46.36,44.2,15,18,0,5,40,140,167,132,120,95,0,112,23,car,2
3510,0,0,0,1,153.4,37.01,79.61,66.15,3,14,0,2,70,377,267,329,78,66,0,70,25,train,3
3511,0,0,1,0,153.4,37.01,79.61,66.15,3,14,0,2,70,377,267,329,78,66,0,70,45,car,2
3512,0,0,1,0,153.4,37.01,79.61,66.15,3,14,0,2,70,377,267,329,78,66,0,70,70,car,2
3513,1,0,0,0,154.4,36.51,80.18,66.7,3,14,0,2,70,377,272,356,86,66,0,78,55,air,0
3514,1,0,0,0,154.4,36.51,80.18,66.7,3,14,0,2,70,377,272,356,86,66,0,78,70,air,0
3515,0,0,1,0,154.4,36.51,80.18,66.7,3,14,0,2,70,377,272,356,86,66,0,78,45,car,2
3516,0,0,1,0,154.4,36.51,80.18,66.7,3,14,0,2,70,377,272,356,86,66,0,78,55,car,2
3517,0,0,1,0,154.4,36.51,80.18,66.7,3,14,0,2,70,377,272,356,86,66,0,78,45,car,2
3518,1,0,0,0,162.4,36.76,81.32,70.4,3,14,0,2,70,377,280,356,95,75,0,90,45,air,0
3519,0,0,1,0,150.4,36.76,84.74,70.4,3,14,0,2,70,377,292,356,78,75,0,90,70,car,2
3520,0,0,1,0,162.4,38.76,106.97,70.4,3,14,0,2,70,377,388,356,90,75,0,90,55,car,2
3521,0,0,1,0,138.2,17.8,52.63,50.2,15,18,0,5,40,140,186,132,115,95,0,105,70,car,2
3523,0,0,1,0,162.4,39.76,119.51,72.4,3,14,0,2,70,377,442,356,90,115,0,130,24,car,2
3524,0,0,1,0,162.4,39.76,119.51,72.4,3,14,0,2,70,377,442,356,90,115,0,130,35,car,2
3525,0,0,1,0,162.4,39.76,119.51,72.4,3,14,0,2,70,377,442,356,90,115,0,130,70,car,2
3526,0,0,1,0,125.45,17.3,60.61,42.1,15,18,0,5,40,120,259,113,116,100,0,115,55,car,2
3527,0,0,1,0,125.45,17.3,60.61,42.1,15,18,0,5,40,120,259,113,116,100,0,115,70,car,2
3528,0,0,1,0,125.45,17.3,60.61,42.1,15,18,0,5,40,120,259,113,116,100,0,115,70,car,2
3529,0,0,1,0,128.2,17.7,58.71,43.75,15,18,0,5,40,140,245,132,120,103,0,115,70,car,2
3530,0,0,1,0,128.2,17.7,58.71,43.75,15,18,0,5,40,140,245,132,120,103,0,115,25,car,2
3531,0,0,1,0,128.2,17.7,58.71,43.75,15,18,0,5,40,140,245,132,120,103,0,115,70,car,2
3532,0,0,1,0,134.75,17.85,59.66,41.2,15,18,0,5,40,140,252,132,120,98,0,102,35,car,2
3533,0,0,1,0,138.2,17.8,68.59,47.2,15,18,0,5,40,120,285,132,155,105,0,180,35,car,2
3534,0,0,1,0,138.2,17.8,68.59,47.2,15,18,0,5,40,120,285,132,155,105,0,180,70,car,2
3535,0,0,1,0,134.55,17.3,60.99,44.7,15,18,0,5,40,140,253,132,133,100,0,120,35,car,2
3538,0,0,1,0,154.4,37.51,100.7,67.7,3,14,0,2,70,377,383,356,116,96,0,108,55,car,2
3540,0,0,0,1,162.4,40.76,140.03,73.4,3,14,0,2,70,377,553,356,120,145,0,160,5,train,3
3541,0,0,1,0,155.3,17.06,26.98,38.6,16,8,0,3,46,115,116,120,180,84,0,90,55,car,2
3542,0,0,1,0,155.3,17.06,26.98,38.6,16,8,0,3,46,115,116,120,180,84,0,90,35,car,2
3543,0,0,1,0,155.3,17.06,26.98,38.6,16,8,0,3,46,115,116,120,180,84,0,90,35,car,2
3544,0,0,1,0,155.3,17.06,26.98,38.6,16,8,0,3,46,115,116,120,180,84,0,90,25,car,2
3545,0,0,1,0,155.3,17.06,26.98,38.6,16,8,0,3,46,115,116,120,180,84,0,90,45,car,2
3546,0,0,1,0,143.3,25.96,57.19,56.6,16,24,0,3,46,186,249,193,103,100,0,110,45,car,2
3547,0,0,1,0,155.3,18.36,59.47,43.8,16,8,0,3,46,115,238,120,155,105,0,150,35,car,2
3549,0,0,1,0,155.3,15.06,39.71,38.6,16,8,0,3,46,115,146,120,175,79,0,83,45,car,2
3550,0,0,1,0,155.3,15.06,39.71,38.6,16,8,0,3,46,115,146,120,175,79,0,83,70,car,2
3551,0,0,1,0,155.3,15.06,39.71,38.6,16,8,0,3,46,115,146,120,175,79,0,83,45,car,2
3552,0,0,1,0,155.3,15.06,39.71,38.6,16,8,0,3,46,115,146,120,175,79,0,83,35,car,2
3553,0,0,1,0,145.3,26.96,53.58,48.6,16,24,0,3,46,186,207,170,98,100,0,88,55,car,2
3554,0,0,1,0,145.3,26.96,53.58,48.6,16,24,0,3,46,186,207,170,98,100,0,88,45,car,2
3555,0,0,1,0,145.3,26.96,53.58,48.6,16,24,0,3,46,186,207,170,98,100,0,88,45,car,2
3556,0,1,0,0,146.3,24.21,57.0,52.35,16,24,0,3,46,186,203,166,98,86,0,83,55,bus,1
3557,0,0,1,0,146.3,24.21,57.0,52.35,16,24,0,3,46,186,203,166,98,86,0,83,55,car,2
3558,0,0,1,0,146.3,24.21,57.0,52.35,16,24,0,3,46,186,203,166,98,86,0,83,45,car,2
3559,0,1,0,0,147.3,23.71,57.57,52.9,16,24,0,3,46,186,207,193,106,86,0,91,15,bus,1
3560,0,0,1,0,147.3,23.71,57.57,52.9,16,24,0,3,46,186,207,193,106,86,0,91,70,car,2
3561,0,0,1,0,147.3,23.71,57.57,52.9,16,24,0,3,46,186,207,193,106,86,0,91,45,car,2
3562,0,0,1,0,147.3,23.71,57.57,52.9,16,24,0,3,46,186,207,193,106,86,0,91,70,car,2
3563,0,0,1,0,147.3,23.71,57.57,52.9,16,24,0,3,46,186,207,193,106,86,0,91,70,car,2
3564,0,0,1,0,147.3,23.71,57.57,52.9,16,24,0,3,46,186,207,193,106,86,0,91,70,car,2
3565,0,0,0,1,155.3,23.96,58.71,56.6,16,24,0,3,46,186,215,193,115,95,0,103,25,train,3
3567,0,0,1,0,155.3,16.36,45.22,43.8,16,8,0,3,46,115,183,120,150,100,0,143,70,car,2
3568,0,0,1,0,155.3,16.36,45.22,43.8,16,8,0,3,46,115,183,120,150,100,0,143,70,car,2
3569,0,0,1,0,155.3,16.36,45.22,43.8,16,8,0,3,46,115,183,120,150,100,0,143,55,car,2
3570,0,0,1,0,155.3,26.96,88.16,58.1,16,24,0,3,46,186,326,193,130,125,0,133,70,car,2
3571,0,0,1,0,155.3,26.96,96.9,58.6,16,24,0,3,46,186,377,193,110,135,0,143,55,car,2
3572,0,0,1,0,155.3,15.06,33.82,38.6,16,8,0,3,46,115,128,120,170,74,0,80,35,car,2
3573,0,0,1,0,155.3,15.06,33.82,38.6,16,8,0,3,46,115,128,120,170,74,0,80,45,car,2
3574,0,0,0,1,147.3,23.71,51.68,52.9,16,24,0,3,46,186,188,193,101,81,0,88,45,train,3
3575,0,0,1,0,147.3,23.71,51.68,52.9,16,24,0,3,46,186,188,193,101,81,0,88,70,car,2
3576,0,0,1,0,147.3,23.71,51.68,52.9,16,24,0,3,46,186,188,193,101,81,0,88,70,car,2
3577,0,0,1,0,147.3,23.71,51.68,52.9,16,24,0,3,46,186,188,193,101,81,0,88,35,car,2
3578,0,0,1,0,155.3,16.36,39.33,43.8,16,8,0,3,46,115,164,120,145,95,0,140,45,car,2
3579,0,0,1,0,155.3,16.36,39.33,43.8,16,8,0,3,46,115,164,120,145,95,0,140,45,car,2
3580,0,0,1,0,155.3,16.36,37.05,39.8,16,8,0,3,46,115,142,120,125,85,0,95,45,car,2
3581,0,0,1,0,155.3,16.36,37.05,39.8,16,8,0,3,46,115,142,120,125,85,0,95,70,car,2
3582,0,0,1,0,155.3,16.36,37.05,39.8,16,8,0,3,46,115,142,120,125,85,0,95,35,car,2
3583,0,0,1,0,155.3,15.06,38.0,40.6,16,8,0,3,46,115,156,120,180,89,0,95,55,car,2
3584,0,0,1,0,155.3,15.06,38.0,40.6,16,8,0,3,46,115,156,120,180,89,0,95,15,car,2
3585,0,0,1,0,155.3,19.36,66.5,42.8,16,8,0,3,46,115,281,120,175,110,0,120,70,car,2
3586,0,0,1,0,155.3,19.36,66.5,42.8,16,8,0,3,46,115,281,120,175,110,0,120,70,car,2
3587,0,0,1,0,155.3,19.36,66.5,42.8,16,8,0,3,46,115,281,120,175,110,0,120,25,car,2
3588,0,0,1,0,146.3,24.21,55.29,54.35,16,24,0,3,46,186,212,166,103,96,0,95,55,car,2
3589,0,0,1,0,147.3,23.71,55.86,54.9,16,24,0,3,46,186,217,193,111,96,0,103,55,car,2
3590,0,0,1,0,147.3,23.71,55.86,54.9,16,24,0,3,46,186,217,193,111,96,0,103,70,car,2
3591,0,0,1,0,143.3,23.96,60.42,58.6,16,24,0,3,46,186,237,193,103,105,0,115,25,car,2
3592,0,0,1,0,155.3,25.96,82.65,58.6,16,24,0,3,46,186,333,193,115,105,0,115,70,car,2
3594,0,0,1,0,155.3,16.36,43.51,45.8,16,8,0,3,46,115,193,120,155,110,0,155,55,car,2
3595,0,0,1,0,147.3,23.96,56.62,58.6,16,24,0,3,46,186,225,193,110,105,0,115,45,car,2
3596,0,0,1,0,147.3,23.96,56.62,58.6,16,24,0,3,46,186,225,193,110,105,0,115,45,car,2
3597,0,0,1,0,155.3,26.96,95.19,60.6,16,24,0,3,46,186,387,193,115,145,0,155,35,car,2
3598,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,35,car,2
3599,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,35,car,2
3600,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,35,car,2
3601,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,55,car,2
3602,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,45,car,2
3603,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,35,car,2
3604,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,55,car,2
3605,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,45,car,2
3606,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,15,car,2
3607,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,25,car,2
3608,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,70,car,2
3609,0,0,1,0,147.3,15.06,26.03,38.05,16,8,0,3,46,115,100,120,162,64,0,70,70,car,2
3610,0,0,1,0,147.3,19.36,54.53,40.25,16,8,0,3,46,115,225,120,157,85,0,95,70,car,2
3611,0,0,1,0,147.3,19.36,54.53,40.25,16,8,0,3,46,115,225,120,157,85,0,95,45,car,2
3612,0,0,0,1,138.3,24.21,43.32,51.8,16,24,0,3,46,186,156,166,85,71,0,70,70,train,3
3613,1,0,0,0,138.3,24.21,43.32,51.8,16,24,0,3,46,186,156,166,85,71,0,70,45,air,0
3614,0,0,1,0,138.3,24.21,43.32,51.8,16,24,0,3,46,186,156,166,85,71,0,70,45,car,2
3615,0,0,1,0,138.3,24.21,43.32,51.8,16,24,0,3,46,186,156,166,85,71,0,70,55,car,2
3616,0,0,1,0,139.3,23.71,43.89,52.35,16,24,0,3,46,186,161,193,93,71,0,78,70,car,2
3617,0,0,1,0,139.3,23.71,43.89,52.35,16,24,0,3,46,186,161,193,93,71,0,78,55,car,2
3618,0,0,1,0,139.3,23.71,43.89,52.35,16,24,0,3,46,186,161,193,93,71,0,78,55,car,2
3619,0,0,1,0,139.3,23.71,43.89,52.35,16,24,0,3,46,186,161,193,93,71,0,78,5,car,2
3620,0,0,1,0,139.3,23.71,43.89,52.35,16,24,0,3,46,186,161,193,93,71,0,78,45,car,2
3621,0,0,1,0,139.3,23.71,43.89,52.35,16,24,0,3,46,186,161,193,93,71,0,78,55,car,2
3622,0,0,1,0,135.3,23.96,48.45,56.05,16,24,0,3,46,186,181,193,85,80,0,90,25,car,2
3623,0,0,1,0,135.3,23.96,48.45,56.05,16,24,0,3,46,186,181,193,85,80,0,90,55,car,2
3624,0,0,1,0,135.3,23.96,48.45,56.05,16,24,0,3,46,186,181,193,85,80,0,90,45,car,2
3625,0,0,1,0,135.3,23.96,48.45,56.05,16,24,0,3,46,186,181,193,85,80,0,90,70,car,2
3627,0,0,1,0,147.3,16.36,31.54,43.25,16,8,0,3,46,115,137,120,137,85,0,130,45,car,2
3628,0,0,1,0,147.3,16.36,29.26,39.25,16,8,0,3,46,115,115,120,117,75,0,85,55,car,2
3629,0,0,1,0,147.3,16.36,29.26,39.25,16,8,0,3,46,115,115,120,117,75,0,85,25,car,2
3630,0,0,1,0,147.3,16.36,29.26,39.25,16,8,0,3,46,115,115,120,117,75,0,85,45,car,2
3631,0,0,1,0,147.3,26.96,61.18,57.05,16,24,0,3,46,186,221,193,127,100,0,110,15,car,2
3632,0,0,1,0,147.3,26.96,61.18,57.05,16,24,0,3,46,186,221,193,127,100,0,110,70,car,2
3633,0,0,1,0,139.3,23.96,44.65,56.05,16,24,0,3,46,186,168,193,92,80,0,90,35,car,2
3634,0,0,1,0,139.3,23.96,44.65,56.05,16,24,0,3,46,186,168,193,92,80,0,90,70,car,2
3635,0,0,1,0,147.3,26.96,83.22,58.05,16,24,0,3,46,186,331,193,97,120,0,130,70,car,2
3636,0,0,1,0,147.3,26.96,83.22,58.05,16,24,0,3,46,186,331,193,97,120,0,130,70,car,2
3637,0,0,1,0,147.3,26.96,83.22,58.05,16,24,0,3,46,186,331,193,97,120,0,130,5,car,2
3638,0,0,1,0,147.3,15.06,26.03,36.6,16,8,0,3,46,115,100,120,162,69,0,75,45,car,2
3639,0,0,1,0,147.3,15.06,26.03,36.6,16,8,0,3,46,115,100,120,162,69,0,75,70,car,2
3640,0,0,1,0,147.3,15.06,26.03,36.6,16,8,0,3,46,115,100,120,162,69,0,75,25,car,2
3641,0,0,1,0,147.3,15.06,26.03,36.6,16,8,0,3,46,115,100,120,162,69,0,75,55,car,2
3642,0,0,1,0,147.3,15.06,26.03,36.6,16,8,0,3,46,115,100,120,162,69,0,75,70,car,2
3643,0,0,1,0,147.3,19.36,54.53,38.8,16,8,0,3,46,115,225,120,157,90,0,100,25,car,2
3644,0,0,1,0,147.3,19.36,54.53,38.8,16,8,0,3,46,115,225,120,157,90,0,100,70,car,2
3645,0,0,0,1,138.3,24.21,43.32,50.35,16,24,0,3,46,186,156,166,85,76,0,75,70,train,3
3646,0,0,1,0,138.3,24.21,43.32,50.35,16,24,0,3,46,186,156,166,85,76,0,75,45,car,2
3647,0,0,0,1,139.3,23.71,43.89,50.9,16,24,0,3,46,186,161,193,93,76,0,83,55,train,3
3648,1,0,0,0,139.3,23.71,43.89,50.9,16,24,0,3,46,186,161,193,93,76,0,83,70,air,0
3649,1,0,0,0,139.3,23.71,43.89,50.9,16,24,0,3,46,186,161,193,93,76,0,83,70,air,0
3650,0,0,1,0,139.3,23.71,43.89,50.9,16,24,0,3,46,186,161,193,93,76,0,83,70,car,2
3651,0,0,1,0,139.3,23.71,43.89,50.9,16,24,0,3,46,186,161,193,93,76,0,83,55,car,2
3652,0,0,1,0,139.3,23.71,43.89,50.9,16,24,0,3,46,186,161,193,93,76,0,83,45,car,2
3653,0,0,1,0,139.3,23.71,43.89,50.9,16,24,0,3,46,186,161,193,93,76,0,83,70,car,2
3654,0,0,0,1,135.3,23.96,48.45,54.6,16,24,0,3,46,186,181,193,85,85,0,95,45,train,3
3658,0,0,1,0,147.3,16.36,29.26,37.8,16,8,0,3,46,115,115,120,117,80,0,90,55,car,2
3659,0,0,1,0,147.3,16.36,29.26,37.8,16,8,0,3,46,115,115,120,117,80,0,90,55,car,2
3660,0,0,1,0,147.3,26.96,61.18,55.6,16,24,0,3,46,186,221,193,127,105,0,115,29,car,2
3661,0,0,1,0,147.3,26.96,83.22,56.6,16,24,0,3,46,186,331,193,97,125,0,135,70,car,2
3687,0,0,1,0,132.55,26.46,39.9,42.95,16,24,0,3,46,186,161,170,74,80,0,75,35,car,2
3688,0,0,1,0,132.55,26.46,39.9,42.95,16,24,0,3,46,186,161,170,74,80,0,75,55,car,2
3689,0,0,1,0,132.55,26.46,39.9,42.95,16,24,0,3,46,186,161,170,74,80,0,75,5,car,2
3690,0,0,0,1,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,35,train,3
3691,1,0,0,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,70,air,0
3692,1,0,0,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,45,air,0
3693,1,0,0,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,70,air,0
3694,1,0,0,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,70,air,0
3695,0,0,1,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,25,car,2
3696,0,0,1,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,35,car,2
3697,0,0,1,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,35,car,2
3698,0,0,1,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,70,car,2
3699,0,0,1,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,70,car,2
3700,0,0,1,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,70,car,2
3701,0,0,1,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,15,car,2
3702,0,0,1,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,35,car,2
3703,0,0,1,0,133.55,23.71,43.32,46.7,16,24,0,3,46,186,156,166,74,66,0,70,55,car,2
3704,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,air,0
3705,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,air,0
3706,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,air,0
3707,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,air,0
3708,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,55,air,0
3709,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,air,0
3710,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,air,0
3711,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,25,air,0
3712,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,air,0
3713,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,air,0
3714,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,35,air,0
3715,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,45,air,0
3716,1,0,0,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,25,air,0
3717,0,0,1,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,car,2
3718,0,0,1,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,25,car,2
3719,0,0,1,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,55,car,2
3720,0,0,1,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,45,car,2
3721,0,0,1,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,70,car,2
3722,0,0,1,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,45,car,2
3723,0,0,1,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,55,car,2
3724,0,0,1,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,55,car,2
3725,0,0,1,0,134.55,23.21,43.89,47.25,16,24,0,3,46,186,161,193,82,66,0,78,35,car,2
3726,0,0,1,0,142.55,23.46,45.03,50.95,16,24,0,3,46,186,168,193,91,75,0,90,70,car,2
3727,1,0,0,0,130.55,23.46,48.45,50.95,16,24,0,3,46,186,181,193,74,75,0,90,45,air,0
3728,0,0,1,0,130.55,23.46,48.45,50.95,16,24,0,3,46,186,181,193,74,75,0,90,35,car,2
3729,0,0,1,0,130.55,23.46,48.45,50.95,16,24,0,3,46,186,181,193,74,75,0,90,35,car,2
3730,0,0,1,0,142.55,25.46,70.68,50.95,16,24,0,3,46,186,277,193,86,75,0,90,70,car,2
3755,0,0,1,0,142.55,26.46,61.18,51.95,16,24,0,3,46,186,221,193,116,95,0,110,25,car,2
3756,0,0,1,0,134.55,23.46,44.65,50.95,16,24,0,3,46,186,168,193,81,75,0,90,70,car,2
3757,0,0,1,0,134.55,23.46,44.65,50.95,16,24,0,3,46,186,168,193,81,75,0,90,70,car,2
3758,0,0,1,0,134.55,23.46,44.65,50.95,16,24,0,3,46,186,168,193,81,75,0,90,70,car,2
3759,0,0,1,0,134.55,23.46,44.65,50.95,16,24,0,3,46,186,168,193,81,75,0,90,45,car,2
3760,0,0,1,0,142.55,26.46,56.05,51.45,16,24,0,3,46,186,199,193,96,85,0,100,55,car,2
3761,0,0,1,0,142.55,26.46,83.22,52.95,16,24,0,3,46,186,331,193,86,115,0,130,35,car,2
3762,0,0,1,0,145.3,14.96,24.13,31.15,16,8,0,3,46,115,87,120,155,62,0,65,35,car,2
3763,0,0,1,0,145.3,14.96,24.13,31.15,16,8,0,3,46,115,87,120,155,62,0,65,70,car,2
3764,0,0,1,0,145.3,14.96,24.13,31.15,16,8,0,3,46,115,87,120,155,62,0,65,35,car,2
3765,0,0,1,0,145.3,14.96,24.13,31.15,16,8,0,3,46,115,87,120,155,62,0,65,55,car,2
3766,0,0,1,0,145.3,14.96,24.13,31.15,16,8,0,3,46,115,87,120,155,62,0,65,70,car,2
3767,0,0,1,0,145.3,14.96,24.13,31.15,16,8,0,3,46,115,87,120,155,62,0,65,55,car,2
3768,0,0,1,0,145.3,14.96,24.13,31.15,16,8,0,3,46,115,87,120,155,62,0,65,70,car,2
3769,0,0,1,0,145.3,19.26,52.63,33.35,16,8,0,3,46,115,211,120,150,83,0,90,15,car,2
3770,0,0,1,0,145.3,19.26,52.63,33.35,16,8,0,3,46,115,211,120,150,83,0,90,45,car,2
3771,0,0,0,1,136.3,24.11,41.42,44.9,16,24,0,3,46,186,143,166,78,69,0,65,70,train,3
3772,0,0,0,1,136.3,24.11,41.42,44.9,16,24,0,3,46,186,143,166,78,69,0,65,15,train,3
3773,0,0,1,0,136.3,24.11,41.42,44.9,16,24,0,3,46,186,143,166,78,69,0,65,15,car,2
3774,0,0,1,0,136.3,24.11,41.42,44.9,16,24,0,3,46,186,143,166,78,69,0,65,55,car,2
3775,0,0,1,0,136.3,24.11,41.42,44.9,16,24,0,3,46,186,143,166,78,69,0,65,70,car,2
3776,0,0,1,0,136.3,24.11,41.42,44.9,16,24,0,3,46,186,143,166,78,69,0,65,25,car,2
3777,0,0,1,0,136.3,24.11,41.42,44.9,16,24,0,3,46,186,143,166,78,69,0,65,55,car,2
3778,0,0,1,0,136.3,24.11,41.42,44.9,16,24,0,3,46,186,143,166,78,69,0,65,70,car,2
3779,0,0,1,0,136.3,24.11,41.42,44.9,16,24,0,3,46,186,143,166,78,69,0,65,55,car,2
3780,0,0,0,1,137.3,23.61,41.99,45.45,16,24,0,3,46,186,148,193,86,69,0,73,70,train,3
