company_id,company_name,industry,employee_count,is_partner
C103767,Rimu Limited,Accounting,7,1
C103768,Eurotec Trust,Education,28,0
C103769,Atlas Group,Healthcare,41,0
C103770,Rimu Holdings,Construction,1,0
C103771,Harbour Harbour Trust,Software,49,1
C103772,Alpha Holdings,Legal,52,1
C103773,Kauri Trust,Healthcare,34,0
C103774,Ohomairangi Alpha Services,Manufacturing,22,0
C103775,Atlas Ohomairangi Co.,Software,9,0
C103776,Kauri Co.,Software,1,0
C103777,Harbour Group,Accounting,38,0
C103778,Harbour Rimu Partners,Retail,64,0
C103779,Tui Services,Manufacturing,1,0
C103780,Nimbus Holdings,Construction,4,0
C103781,Atlas Services,Manufacturing,22,0
C103782,Beta Trust,Retail,73,0
C103783,Alpha Trust,Education,35,0
C103784,Ohomairangi Co.,Manufacturing,28,0
C103785,Duncan Air Co.,Construction,40,0
C103786,Pivot Nimbus Limited,Construction,13,0
C103787,Alpha Alpha Limited,Healthcare,46,0
C103788,Wenita Group,Healthcare,71,0
C103789,Tui Services,Manufacturing,1,0
C103790,Atlas Group,Legal,1,0
C103791,Ohomairangi Group,Healthcare,44,0
C103792,Pivot Services,Accounting,6,0
C103793,Pivot Alpha Co.,Construction,58,0
C103794,Wenita Tui Partners,Retail,7,0
C103795,Ohomairangi Trust,Retail,71,1
C103796,Pivot Co.,Software,1,0
C103797,Atlas Pivot Holdings,Accounting,1,0
C103798,Summit Group,Education,13,0
C103799,Duncan Air Kauri Co.,Construction,34,0
C103800,Beta Harbour Partners,Legal,64,0
C103801,Tui Partners,Software,1,0
C103802,Harbour Partners,Legal,25,0
C103803,Kauri Tui Services,Retail,1,0
C103804,Harbour Pivot Services,Legal,1,0
C103805,Tui Ltd,Legal,17,1
C103806,Tui Partners,Construction,60,0
C103807,Eurotec Pivot Services,Manufacturing,77,1
C103808,Ohomairangi Holdings,Education,1,0
C103809,Eurotec Rimu Partners,Software,12,0
C103810,Summit Ltd,Education,17,0
C103811,Tui Group,Education,29,0
C103812,Kauri Ltd,Legal,20,0
C103813,Nimbus Eurotec Trust,Construction,1,0
C103814,Alpha Co.,Construction,40,0
C103815,Ohomairangi Services,Healthcare,1,0
C103816,Kauri Trust,Construction,32,0
C103817,Kea Duncan Air Ltd,Software,53,0
C103818,Harbour Services,Manufacturing,105,1
C103819,Atlas Holdings,Manufacturing,18,0
C103820,Nimbus Ltd,Healthcare,7,0
C103821,Tui Group,Accounting,1,0
C103822,Kea Group,Legal,1,0
C103823,Ohomairangi Trust,Healthcare,19,1
C103824,Wenita Summit Services,Software,17,0
C103825,Beta Trust,Construction,56,0
C103826,Tui Group,Education,61,0
C103827,Kea Co.,Manufacturing,25,0
C103828,Rimu Holdings,Healthcare,56,0
C103829,Pivot Co.,Manufacturing,19,0
C103830,Summit Trust,Education,94,0
C103831,Harbour Kauri Holdings,Construction,74,0
C103832,Pivot Limited,Software,8,0
C103833,Ohomairangi Partners,Legal,20,0
C103834,Pivot Ltd,Retail,44,0
C103835,Atlas Summit Limited,Software,15,0
C103836,Alpha Group,Healthcare,31,0
C103837,Ohomairangi Eurotec Co.,Legal,69,0
C103838,Wenita Services,Accounting,6,0
C103839,Nimbus Partners,Manufacturing,1,1
C103840,Harbour Services,Legal,9,1
C103841,Ohomairangi Ltd,Software,62,0
C103842,Beta Partners,Construction,7,0
C103843,Pivot Co.,Healthcare,61,0
C103844,Pivot Trust,Software,1,0
C103845,Atlas Services,Retail,44,1
C103846,Harbour Atlas Limited,Healthcare,56,0
C103847,Ohomairangi Kea Limited,Construction,52,0
C103848,Eurotec Co.,Construction,8,0
C103849,Summit Ltd,Retail,23,0
C103850,Nimbus Ltd,Construction,63,0
C103851,Nimbus Group,Retail,36,0
C103852,Rimu Trust,Retail,3,0
C103853,Wenita Kea Ltd,Retail,1,0
C103854,Nimbus Co.,Education,44,0
C103855,Eurotec Services,Software,24,0
C103856,Kauri Ohomairangi Holdings,Construction,12,1
C103857,Kea Services,Accounting,49,0
C103858,Pivot Services,Education,1,0
C103859,Kea Pivot Holdings,Construction,20,0
C103860,Tui Services,Accounting,1,0
C103861,Atlas Partners,Accounting,1,0
C103862,Summit Limited,Legal,4,0
C103863,Beta Ltd,Software,3,0
C103864,Summit Ltd,Healthcare,34,0
C103865,Kea Co.,Manufacturing,105,0
C103866,Nimbus Trust,Accounting,103,0
C103867,Ohomairangi Co.,Manufacturing,1,0
C103868,Rimu Kauri Partners,Software,31,0
C103869,Kea Services,Legal,59,0
C103870,Nimbus Group,Software,28,0
C103871,Rimu Ltd,Healthcare,60,0
C103872,Pivot Kea Trust,Healthcare,46,0
C103873,Ohomairangi Wenita Partners,Construction,24,0
C103874,Tui Holdings,Retail,26,0
C103875,Tui Eurotec Co.,Software,18,0
C103876,Wenita Limited,Legal,23,0
C103877,Duncan Air Services,Manufacturing,1,0
C103878,Nimbus Limited,Retail,27,1
C103879,Kauri Beta Limited,Retail,25,0
C103880,Ohomairangi Tui Limited,Education,30,0
C103881,Wenita Ltd,Manufacturing,1,0
C103882,Summit Eurotec Services,Manufacturing,123,0
C103883,Kauri Co.,Manufacturing,41,0
C103884,Rimu Ltd,Healthcare,1,0
C103885,Alpha Co.,Healthcare,51,0
C103886,Harbour Co.,Software,1,0
C103887,Harbour Limited,Accounting,35,0
C103888,Harbour Holdings,Manufacturing,58,1
C103889,Ohomairangi Group,Healthcare,90,0
C103890,Tui Ltd,Construction,41,0
C103891,Rimu Co.,Software,12,0
C103892,Beta Services,Software,4,0
C103893,Harbour Beta Trust,Manufacturing,7,1
C103894,Rimu Eurotec Partners,Construction,1,0
C103895,Tui Group,Retail,40,0
C103896,Harbour Rimu Services,Healthcare,16,0
C103897,Wenita Co.,Legal,32,0
C103898,Atlas Group,Software,13,0
C103899,Tui Ltd,Accounting,1,0
C103900,Eurotec Partners,Accounting,73,0
C103901,Wenita Rimu Trust,Manufacturing,16,0
C103902,Pivot Harbour Services,Healthcare,52,0
C103903,Summit Eurotec Holdings,Education,84,1
C103904,Tui Co.,Construction,1,0
C103905,Kea Beta Limited,Manufacturing,49,0
C103906,Pivot Services,Legal,28,0
C103907,Nimbus Kea Trust,Education,40,0
C103908,Harbour Limited,Education,59,0
C103909,Beta Wenita Services,Education,36,0
C103910,Beta Kea Limited,Construction,24,0
C103911,Beta Eurotec Ltd,Software,56,0
C103912,Summit Beta Ltd,Retail,7,0
C103913,Summit Ltd,Retail,5,0
C103914,Alpha Group,Retail,44,0
C103915,Beta Partners,Manufacturing,1,0
C103916,Alpha Co.,Accounting,43,0
C103917,Ohomairangi Partners,Legal,31,0
C103918,Kea Duncan Air Group,Healthcare,21,0
C103919,Harbour Harbour Services,Accounting,38,0
C103920,Kea Wenita Group,Accounting,74,0
C103921,Ohomairangi Wenita Group,Healthcare,58,0
C103922,Alpha Alpha Partners,Education,52,0
C103923,Kea Harbour Group,Accounting,1,0
C103924,Nimbus Ltd,Construction,40,0
C103925,Nimbus Beta Holdings,Education,38,0
C103926,Pivot Co.,Construction,30,0
C103927,Ohomairangi Ohomairangi Co.,Manufacturing,8,0
C103928,Kauri Pivot Co.,Manufacturing,28,0
C103929,Kauri Trust,Retail,1,0
C103930,Wenita Alpha Partners,Education,1,0
C103931,Ohomairangi Holdings,Manufacturing,37,0
C103932,Atlas Partners,Healthcare,1,0
C103933,Beta Partners,Healthcare,1,0
C103934,Harbour Partners,Legal,14,0
C103935,Kauri Partners,Education,20,0
C103936,Nimbus Co.,Retail,17,0
C103937,Rimu Co.,Legal,47,0
C103938,Eurotec Trust,Retail,1,0
C103939,Nimbus Wenita Co.,Healthcare,35,0
C103940,Nimbus Partners,Education,36,0
C103941,Harbour Services,Healthcare,41,0
C103942,Beta Group,Software,55,0
C103943,Atlas Pivot Holdings,Legal,1,0
C103944,Tui Co.,Legal,1,0
C103945,Eurotec Beta Co.,Healthcare,24,0
C103946,Atlas Holdings,Construction,1,0
C103947,Beta Limited,Retail,39,0
C103948,Rimu Services,Construction,31,0
C103949,Harbour Ltd,Software,26,0
C103950,Eurotec Ltd,Construction,18,0
C103951,Duncan Air Ltd,Healthcare,65,0
C103952,Rimu Beta Group,Construction,54,0
C103953,Eurotec Services,Retail,21,0
C103954,Ohomairangi Group,Healthcare,1,0
C103955,Duncan Air Holdings,Construction,55,0
C103956,Nimbus Trust,Accounting,37,0
C103957,Beta Limited,Healthcare,79,0
C103958,Harbour Trust,Software,51,0
C103959,Atlas Duncan Air Holdings,Education,41,0
C103960,Alpha Limited,Retail,46,0
C103961,Harbour Eurotec Holdings,Manufacturing,42,0
C103962,Eurotec Beta Holdings,Education,34,0
C103963,Harbour Services,Education,104,0
C103964,Eurotec Beta Trust,Accounting,42,0
C103965,Alpha Beta Co.,Software,1,0
C103966,Tui Duncan Air Limited,Construction,1,0
C103967,Atlas Limited,Accounting,72,1
C103968,Duncan Air Group,Accounting,47,0
C103969,Duncan Air Limited,Retail,56,0
C103970,Wenita Limited,Accounting,25,0
C103971,Tui Partners,Manufacturing,41,0
C103972,Alpha Holdings,Legal,35,0
C103973,Atlas Limited,Software,54,0
C103974,Beta Holdings,Retail,49,0
C103975,Duncan Air Limited,Software,34,0
C103976,Eurotec Limited,Manufacturing,74,0
C103977,Summit Ltd,Healthcare,1,0
C103978,Eurotec Limited,Manufacturing,38,0
C103979,Tui Partners,Healthcare,33,0
C103980,Beta Holdings,Retail,1,0
C103981,Harbour Rimu Limited,Education,30,0
C103982,Alpha Services,Manufacturing,14,0
C103983,Nimbus Tui Group,Education,15,0
C103984,Tui Duncan Air Ltd,Construction,21,0
C103985,Harbour Co.,Healthcare,12,0
C103986,Tui Partners,Legal,38,0
C103987,Tui Limited,Accounting,48,0
C103988,Summit Limited,Software,1,0
C103989,Duncan Air Partners,Retail,4,0
C103990,Nimbus Nimbus Holdings,Accounting,38,0
C103991,Kea Co.,Software,27,0
C103992,Harbour Holdings,Legal,1,0
C103993,Kauri Services,Construction,51,0
C103994,Kauri Partners,Retail,9,0
C103995,Atlas Ltd,Construction,42,0
C103996,Duncan Air Trust,Construction,26,0
C103997,Harbour Group,Manufacturing,22,1
C103998,Summit Limited,Accounting,67,0
C103999,Nimbus Ltd,Manufacturing,25,0
C104000,Beta Services,Healthcare,21,0
C104001,Wenita Beta Limited,Legal,24,0
C104002,Kauri Holdings,Healthcare,7,0
C104003,Pivot Tui Services,Legal,18,0
C104004,Kea Trust,Accounting,38,0
C104005,Summit Limited,Education,25,0
C104006,Wenita Limited,Education,20,0
C104007,Rimu Partners,Software,31,0
C104008,Atlas Pivot Group,Accounting,33,0
C104009,Atlas Partners,Software,1,0
C104010,Eurotec Summit Holdings,Accounting,51,0
C104011,Tui Beta Trust,Legal,51,0
C104012,Kea Ohomairangi Group,Construction,46,0
C104013,Summit Trust,Healthcare,15,0
C104014,Atlas Pivot Holdings,Accounting,1,0
C104015,Atlas Ltd,Education,58,0
C104016,Beta Group,Construction,32,0
C104017,Tui Holdings,Retail,68,0
C104018,Ohomairangi Kea Partners,Legal,70,0
C104019,Eurotec Ltd,Manufacturing,1,0
C104020,Alpha Co.,Retail,16,0
C104021,Pivot Co.,Accounting,21,0
C104022,Harbour Partners,Retail,3,0
C104023,Duncan Air Ltd,Construction,30,0
C104024,Harbour Beta Holdings,Retail,19,0
C104025,Kauri Partners,Education,15,0
C104026,Rimu Services,Retail,11,0
C104027,Tui Trust,Software,13,0
C104028,Duncan Air Group,Legal,42,0
C104029,Rimu Group,Manufacturing,1,0
C104030,Alpha Ltd,Manufacturing,66,0
C104031,Kea Holdings,Retail,47,0
C104032,Kea Partners,Software,10,0
C104033,Ohomairangi Services,Retail,98,1
C104034,Kea Summit Ltd,Education,45,0
C104035,Kea Trust,Legal,24,0
C104036,Beta Kea Group,Retail,28,0
C104037,Harbour Harbour Group,Construction,49,0
C104038,Tui Kauri Group,Healthcare,37,0
C104039,Kauri Limited,Legal,27,0
C104040,Duncan Air Co.,Retail,1,0
C104041,Rimu Kauri Partners,Accounting,4,0
C104042,Rimu Nimbus Group,Accounting,8,0
C104043,Kauri Alpha Co.,Construction,74,0
C104044,Nimbus Rimu Holdings,Education,9,0
C104045,Alpha Alpha Ltd,Accounting,40,0
C104046,Kea Co.,Construction,11,0
C104047,Atlas Trust,Software,38,1
C104048,Kea Trust,Accounting,19,0
C104049,Rimu Ltd,Manufacturing,1,0
C104050,Eurotec Holdings,Healthcare,24,0
C104051,Summit Limited,Manufacturing,12,0
C104052,Wenita Tui Holdings,Software,74,0
C104053,Kea Holdings,Construction,28,0
C104054,Summit Co.,Retail,18,0
C104055,Atlas Co.,Construction,1,0
C104056,Kauri Limited,Legal,15,0
C104057,Nimbus Ltd,Healthcare,26,0
C104058,Beta Harbour Services,Software,66,0
C104059,Kea Holdings,Healthcare,31,0
C104060,Beta Partners,Healthcare,39,0
C104061,Tui Partners,Retail,32,0
C104062,Beta Trust,Healthcare,9,1
C104063,Rimu Services,Legal,12,0
C104064,Eurotec Pivot Group,Education,21,0
C104065,Nimbus Co.,Retail,13,0
C104066,Summit Eurotec Trust,Construction,1,0
C104067,Kea Limited,Legal,27,0
C104068,Kauri Ltd,Construction,44,0
C104069,Eurotec Partners,Healthcare,38,0
C104070,Kauri Co.,Software,65,0
C104071,Eurotec Group,Software,1,0
C104072,Kea Rimu Holdings,Software,52,0
C104073,Harbour Services,Retail,16,0
C104074,Tui Co.,Healthcare,53,0
C104075,Ohomairangi Limited,Accounting,72,0
C104076,Kea Ltd,Retail,1,0
C104077,Duncan Air Partners,Construction,1,0
C104078,Ohomairangi Co.,Healthcare,25,0
C104079,Rimu Wenita Partners,Accounting,1,0
C104080,Rimu Trust,Manufacturing,32,0
C104081,Ohomairangi Partners,Accounting,16,0
C104082,Tui Services,Software,1,0
C104083,Wenita Ltd,Manufacturing,6,0
C104084,Wenita Services,Healthcare,1,0
C104085,Summit Ltd,Education,67,0
C104086,Kauri Limited,Manufacturing,1,0
C104087,Kauri Holdings,Education,38,0
C104088,Kauri Ltd,Manufacturing,5,0
C104089,Wenita Services,Accounting,68,0
C104090,Rimu Group,Retail,29,0
C104091,Ohomairangi Group,Accounting,38,0
C104092,Duncan Air Trust,Manufacturing,63,0
C104093,Rimu Holdings,Education,64,0
C104094,Nimbus Co.,Accounting,58,0
C104095,Nimbus Co.,Software,13,0
C104096,Wenita Holdings,Retail,52,0
C104097,Tui Co.,Healthcare,26,1
C104098,Duncan Air Co.,Manufacturing,1,0
C104099,Tui Nimbus Partners,Construction,1,0
C104100,Kea Ltd,Accounting,81,0
C104101,Kea Eurotec Ltd,Accounting,55,0
C104102,Pivot Ltd,Manufacturing,24,0
C104103,Beta Kea Co.,Retail,36,0
C104104,Atlas Holdings,Legal,40,0
C104105,Rimu Services,Manufacturing,64,0
C104106,Alpha Holdings,Accounting,21,0
C104107,Kea Co.,Manufacturing,21,0
C104108,Ohomairangi Services,Manufacturing,99,0
C104109,Summit Eurotec Limited,Retail,42,0
C104110,Pivot Holdings,Software,15,0
C104111,Harbour Co.,Retail,1,0
C104112,Summit Co.,Software,1,0
C104113,Kauri Co.,Construction,63,0
C104114,Kea Ohomairangi Ltd,Legal,61,0
C104115,Atlas Pivot Limited,Legal,17,0
C104116,Kauri Partners,Education,10,0
C104117,Eurotec Group,Manufacturing,41,0
C104118,Kauri Limited,Software,63,0
C104119,Atlas Kea Trust,Retail,1,0
C104120,Ohomairangi Holdings,Accounting,45,1
C104121,Kea Holdings,Healthcare,1,0
C104122,Summit Co.,Retail,1,0
C104123,Atlas Partners,Accounting,1,0
C104124,Pivot Kea Trust,Retail,42,0
C104125,Rimu Ltd,Software,38,0
C104126,Alpha Services,Education,1,0
C104127,Summit Services,Software,8,0
C104128,Beta Limited,Manufacturing,35,0
C104129,Duncan Air Co.,Education,37,1
C104130,Alpha Services,Construction,30,0
C104131,Kauri Holdings,Manufacturing,32,0
C104132,Duncan Air Ltd,Legal,22,0
C104133,Summit Limited,Retail,1,0
C104134,Nimbus Services,Construction,1,0
C104135,Harbour Services,Retail,58,0
C104136,Wenita Co.,Education,42,1
C104137,Kea Group,Healthcare,74,0
C104138,Kauri Co.,Legal,36,0
C104139,Kauri Limited,Construction,56,0
C104140,Nimbus Wenita Ltd,Software,70,0
C104141,Alpha Eurotec Limited,Legal,31,0
C104142,Beta Limited,Legal,70,1
C104143,Ohomairangi Group,Retail,35,1
C104144,Kauri Co.,Legal,1,0
C104145,Duncan Air Partners,Software,7,0
C104146,Rimu Holdings,Legal,16,0
C104147,Beta Group,Construction,59,0
C104148,Nimbus Limited,Manufacturing,1,0
C104149,Atlas Co.,Manufacturing,77,0
C104150,Kauri Alpha Holdings,Construction,93,0
C104151,Harbour Co.,Legal,1,0
C104152,Tui Co.,Legal,19,0
C104153,Summit Group,Manufacturing,87,1
C104154,Wenita Group,Accounting,1,0
C104155,Harbour Ltd,Legal,12,0
C104156,Eurotec Kea Trust,Education,40,0
C104157,Rimu Ltd,Education,1,0
C104158,Harbour Holdings,Retail,1,0
C104159,Beta Ltd,Accounting,1,0
C104160,Pivot Holdings,Construction,1,0
C104161,Tui Ltd,Healthcare,13,0
C104162,Rimu Partners,Manufacturing,59,0
C104163,Nimbus Ltd,Education,39,1
C104164,Rimu Atlas Services,Retail,5,0
C104165,Duncan Air Atlas Ltd,Construction,35,0
C104166,Atlas Harbour Limited,Legal,61,0
C104167,Duncan Air Trust,Software,1,0
C104168,Duncan Air Holdings,Construction,84,0
C104169,Atlas Holdings,Education,22,1
C104170,Summit Holdings,Software,6,0
C104171,Beta Trust,Healthcare,8,0
C104172,Summit Co.,Legal,1,0
C104173,Harbour Services,Construction,1,0
C104174,Ohomairangi Group,Education,6,0
C104175,Atlas Partners,Accounting,36,0
C104176,Duncan Air Group,Software,41,0
C104177,Harbour Services,Accounting,16,0
C104178,Summit Co.,Construction,111,0
C104179,Duncan Air Atlas Ltd,Software,1,0
C104180,Eurotec Partners,Construction,43,0
C104181,Harbour Partners,Software,45,0
C104182,Ohomairangi Rimu Partners,Accounting,1,0
C104183,Tui Limited,Software,87,0
C104184,Harbour Partners,Software,6,1
C104185,Nimbus Partners,Retail,18,0
C104186,Pivot Summit Limited,Construction,39,0
C104187,Atlas Kea Ltd,Accounting,3,0
C104188,Tui Nimbus Group,Software,1,0
C104189,Alpha Holdings,Accounting,1,0
C104190,Alpha Limited,Construction,22,0
C104191,Pivot Harbour Ltd,Software,8,0
C104192,Alpha Co.,Legal,36,0
C104193,Nimbus Rimu Limited,Accounting,40,0
C104194,Alpha Services,Education,41,0
C104195,Harbour Atlas Co.,Healthcare,27,0
C104196,Summit Partners,Education,1,0
C104197,Wenita Partners,Software,35,0
C104198,Eurotec Trust,Manufacturing,1,0
C104199,Atlas Services,Manufacturing,52,1
C104200,Duncan Air Services,Education,8,0
C104201,Kea Wenita Limited,Manufacturing,44,0
C104202,Pivot Co.,Legal,57,0
C104203,Pivot Holdings,Manufacturing,9,0
C104204,Atlas Partners,Retail,1,0
C104205,Harbour Ohomairangi Trust,Legal,1,0
C104206,Atlas Eurotec Services,Software,2,0
C104207,Tui Holdings,Healthcare,50,0
C104208,Eurotec Holdings,Manufacturing,5,0
C104209,Wenita Partners,Accounting,82,0
C104210,Eurotec Trust,Legal,33,0
C104211,Pivot Trust,Retail,1,0
C104212,Alpha Ltd,Software,31,0
C104213,Rimu Ltd,Software,42,0
C104214,Summit Group,Legal,18,0
C104215,Atlas Ltd,Education,77,0
C104216,Harbour Kauri Partners,Legal,31,0
C104217,Alpha Trust,Legal,30,1
C104218,Pivot Beta Trust,Education,1,0
C104219,Tui Holdings,Education,76,0
C104220,Ohomairangi Partners,Education,67,0
C104221,Rimu Atlas Partners,Accounting,47,0
C104222,Harbour Partners,Healthcare,66,0
C104223,Atlas Co.,Healthcare,1,0
C104224,Wenita Ltd,Legal,1,0
C104225,Kea Trust,Legal,25,0
C104226,Eurotec Harbour Ltd,Construction,2,1
C104227,Duncan Air Trust,Legal,11,0
C104228,Atlas Holdings,Software,3,0
C104229,Pivot Limited,Retail,1,0
C104230,Tui Harbour Limited,Healthcare,50,0
C104231,Harbour Group,Retail,1,0
C104232,Eurotec Harbour Ltd,Manufacturing,1,0
C104233,Kauri Ltd,Accounting,19,0
C104234,Nimbus Ohomairangi Co.,Education,82,0
C104235,Beta Co.,Software,32,0
C104236,Alpha Partners,Healthcare,38,0
C104237,Summit Holdings,Construction,17,0
C104238,Rimu Trust,Education,42,0
C104239,Tui Partners,Construction,1,0
C104240,Alpha Group,Legal,7,0
C104241,Atlas Kauri Group,Education,10,0
C104242,Summit Kea Partners,Software,11,0
C104243,Kea Tui Ltd,Manufacturing,38,0
C104244,Beta Pivot Holdings,Manufacturing,25,0
C104245,Beta Ltd,Healthcare,87,0
C104246,Summit Limited,Construction,11,0
C104247,Atlas Duncan Air Services,Healthcare,52,0
C104248,Kea Limited,Software,29,0
C104249,Atlas Limited,Accounting,42,0
C104250,Ohomairangi Group,Healthcare,55,0
C104251,Eurotec Partners,Software,46,0
C104252,Eurotec Services,Construction,29,0
C104253,Summit Ltd,Software,1,0
C104254,Nimbus Limited,Legal,31,0
C104255,Eurotec Kauri Ltd,Healthcare,17,0
C104256,Eurotec Holdings,Software,17,0
C104257,Atlas Partners,Accounting,22,0
C104258,Harbour Services,Retail,66,1
C104259,Eurotec Wenita Holdings,Manufacturing,37,0
C104260,Atlas Partners,Manufacturing,1,0
C104261,Harbour Pivot Limited,Accounting,1,1
C104262,Pivot Atlas Group,Software,29,0
C104263,Rimu Tui Co.,Accounting,33,0
C104264,Kauri Ltd,Construction,29,0
C104265,Kauri Ltd,Education,68,0
C104266,Eurotec Atlas Co.,Construction,17,0
C104267,Rimu Limited,Software,1,0
C104268,Nimbus Ltd,Software,24,0
C104269,Summit Group,Accounting,1,1
C104270,Beta Trust,Construction,39,0
C104271,Harbour Holdings,Manufacturing,1,0
C104272,Alpha Partners,Construction,39,0
C104273,Beta Duncan Air Limited,Manufacturing,55,0
C104274,Tui Partners,Retail,11,0
C104275,Ohomairangi Limited,Healthcare,14,0
C104276,Rimu Services,Software,19,0
C104277,Pivot Co.,Healthcare,1,0
C104278,Kea Harbour Limited,Healthcare,22,0
C104279,Pivot Holdings,Accounting,1,0
C104280,Summit Limited,Education,1,0
C104281,Alpha Kauri Group,Education,8,0
C104282,Eurotec Trust,Retail,49,0
C104283,Kauri Services,Retail,18,0
C104284,Tui Atlas Limited,Construction,35,0
C104285,Atlas Atlas Limited,Legal,1,0
C104286,Beta Co.,Retail,43,0
C104287,Tui Harbour Partners,Retail,90,0
C104288,Nimbus Services,Accounting,32,0
C104289,Alpha Tui Holdings,Software,62,0
C104290,Rimu Co.,Education,20,0
C104291,Wenita Group,Construction,13,0
C104292,Duncan Air Alpha Co.,Legal,5,1
C104293,Harbour Wenita Group,Construction,10,0
C104294,Kauri Group,Manufacturing,1,1
C104295,Summit Co.,Accounting,29,0
C104296,Atlas Services,Manufacturing,41,0
C104297,Nimbus Ltd,Legal,1,0
C104298,Beta Services,Construction,54,0
C104299,Harbour Partners,Construction,49,0
C104300,Beta Ltd,Retail,43,0
C104301,Ohomairangi Partners,Retail,34,0
C104302,Harbour Rimu Limited,Healthcare,1,0
C104303,Ohomairangi Group,Retail,1,0
C104304,Nimbus Co.,Education,1,1
C104305,Duncan Air Holdings,Accounting,27,0
C104306,Kauri Ltd,Construction,28,1
C104307,Summit Kea Holdings,Healthcare,1,0
C104308,Wenita Rimu Co.,Construction,32,0
C104309,Kea Trust,Accounting,3,0
C104310,Wenita Nimbus Ltd,Education,7,0
C104311,Pivot Eurotec Partners,Education,27,0
C104312,Ohomairangi Holdings,Construction,58,0
C104313,Atlas Kauri Group,Legal,72,0
C104314,Beta Services,Manufacturing,61,0
C104315,Duncan Air Limited,Manufacturing,42,0
C104316,Duncan Air Group,Construction,63,0
C104317,Alpha Limited,Retail,1,0
C104318,Kea Trust,Construction,46,0
C104319,Beta Partners,Retail,1,0
C104320,Rimu Alpha Services,Retail,1,0
C104321,Atlas Co.,Manufacturing,18,0
C104322,Pivot Services,Healthcare,1,1
C104323,Nimbus Group,Construction,1,0
C104324,Duncan Air Holdings,Legal,1,0
C104325,Beta Limited,Education,1,0
C104326,Rimu Co.,Software,70,0
C104327,Wenita Trust,Accounting,33,0
C104328,Kauri Atlas Group,Healthcare,18,0
C104329,Duncan Air Holdings,Accounting,1,0
C104330,Kauri Holdings,Retail,1,0
C104331,Atlas Trust,Manufacturing,84,0
C104332,Pivot Ohomairangi Trust,Healthcare,3,0
C104333,Eurotec Ohomairangi Partners,Accounting,1,0
C104334,Harbour Partners,Construction,61,0
C104335,Kea Harbour Trust,Accounting,58,0
C104336,Beta Trust,Software,1,0
C104337,Rimu Summit Ltd,Legal,58,0
C104338,Tui Partners,Construction,8,0
C104339,Harbour Limited,Construction,1,1
C104340,Harbour Kea Trust,Healthcare,24,0
C104341,Kauri Holdings,Software,1,0
C104342,Nimbus Co.,Healthcare,31,0
C104343,Beta Trust,Construction,1,0
C104344,Pivot Holdings,Accounting,52,0
C104345,Tui Group,Manufacturing,1,1
C104346,Kauri Holdings,Manufacturing,7,0
C104347,Nimbus Holdings,Education,35,0
C104348,Beta Co.,Retail,43,1
C104349,Eurotec Partners,Manufacturing,11,0
C104350,Pivot Kauri Co.,Healthcare,1,0
C104351,Ohomairangi Ohomairangi Ltd,Legal,15,0
C104352,Pivot Partners,Manufacturing,74,0
C104353,Rimu Co.,Retail,1,0
C104354,Nimbus Beta Services,Retail,14,0
C104355,Rimu Ltd,Accounting,45,0
C104356,Kea Trust,Healthcare,1,0
C104357,Tui Wenita Co.,Retail,2,0
C104358,Summit Trust,Software,71,0
C104359,Atlas Ltd,Retail,29,0
C104360,Tui Nimbus Services,Construction,92,0
C104361,Eurotec Services,Construction,62,0
C104362,Kea Co.,Retail,24,0
C104363,Pivot Co.,Accounting,24,0
C104364,Atlas Trust,Manufacturing,1,0
C104365,Rimu Kea Co.,Legal,6,1
C104366,Duncan Air Trust,Legal,25,0
C104367,Ohomairangi Holdings,Software,19,0
C104368,Ohomairangi Wenita Trust,Healthcare,34,0
C104369,Nimbus Group,Legal,1,0
C104370,Alpha Ohomairangi Group,Legal,81,0
C104371,Ohomairangi Services,Retail,45,0
C104372,Ohomairangi Trust,Construction,1,0
C104373,Nimbus Holdings,Retail,1,0
C104374,Atlas Co.,Education,12,1
C104375,Alpha Limited,Healthcare,49,0
C104376,Nimbus Partners,Construction,65,0
C104377,Atlas Partners,Healthcare,16,0
C104378,Summit Services,Legal,1,1
C104379,Kea Harbour Group,Accounting,17,0
C104380,Rimu Trust,Manufacturing,16,0
C104381,Eurotec Co.,Education,6,0
C104382,Atlas Group,Education,30,0
C104383,Ohomairangi Ltd,Software,56,0
C104384,Duncan Air Services,Manufacturing,19,0
C104385,Atlas Co.,Healthcare,52,0
C104386,Summit Partners,Accounting,1,0
C104387,Summit Services,Manufacturing,21,0
C104388,Ohomairangi Partners,Manufacturing,7,0
C104389,Wenita Partners,Healthcare,1,0
C104390,Summit Services,Manufacturing,68,0
C104391,Summit Co.,Software,1,0
C104392,Alpha Trust,Healthcare,84,0
C104393,Tui Services,Legal,33,0
C104394,Kea Eurotec Services,Education,13,0
C104395,Alpha Atlas Ltd,Manufacturing,8,0
C104396,Kea Co.,Legal,22,0
C104397,Kea Holdings,Legal,8,0
C104398,Rimu Partners,Healthcare,76,0
C104399,Alpha Ltd,Accounting,1,0
C104400,Nimbus Wenita Limited,Construction,45,0
C104401,Atlas Partners,Retail,33,1
C104402,Eurotec Co.,Legal,37,0
C104403,Pivot Holdings,Software,24,0
C104404,Harbour Beta Trust,Manufacturing,1,0
C104405,Atlas Co.,Software,30,0
C104406,Summit Wenita Co.,Retail,1,0
