deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag
D203562,C104825,2024-02-19,2024-03-06,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,awong,5109,0
D203563,C100957,2025-03-23,2025-06-13,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,shao,1059,0
D203564,C102952,2025-04-02,2025-06-28,Closed Lost,PM,People Management,Direct,dinkster,0,0
D203565,C101137,2024-03-29,2024-04-13,Closed Lost,PM,People Management,Direct,mkoenen,1094,0
D203566,C104998,2024-01-28,2024-03-07,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1939,0
D203567,C103678,2024-07-04,2024-10-02,Closed Won,PM,People Management,Partners,,1721,0
D203568,C104966,2024-06-26,,Open,PM,People Management,Partners,shao,1410,0
D203569,C100349,2025-02-02,2025-02-05,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,unassigned,874,0
D203570,C101306,2024-09-12,2024-10-22,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,2578,0
D203571,C101126,2025-02-03,2025-03-15,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,3310,0
D203572,C103135,2024-07-10,2024-08-09,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,758,0
D203573,C104821,2025-01-24,2025-03-24,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,awong,6927,0
D203574,C100571,2024-03-02,,Open,PAYROLL_DIY,Payroll DIY,Partners,dinkster,620,0
D203575,C102991,2024-07-24,2024-08-13,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dt,1199,0
D203576,C104944,2024-12-05,2024-12-16,Closed Won,PM,People Management,Direct,unassigned,2163,0
D203577,C101000,2024-11-17,2025-01-15,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,4509,0
D203578,C104286,2025-03-19,2025-05-26,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,301,0
D203579,C103299,2024-10-13,,Open,PAYROLL_MPS,Managed Payroll,Partners,dt,2965,0
D203580,C100740,2025-06-10,,Open,PAYROLL_MPS,Managed Payroll,Partners,dinkster,0,0
D203581,C104396,2024-07-05,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,7776,0
D203582,C103506,2024-01-20,2024-02-06,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,987,0
D203583,C101711,2024-11-15,,Open,PAYROLL_DIY,Payroll DIY,Partners,,2181,0
D203584,C104095,2025-05-03,2025-07-22,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,8043,0
D203585,C103471,2025-02-17,2025-04-22,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dinkster,942,0
D203586,C100622,2024-06-01,2024-08-18,Closed Won,PM,People Management,Direct,dinkster,1317,0
D203587,C102840,2024-02-11,2024-03-03,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,3211,0
D203588,C101421,2024-07-04,2024-09-09,Closed Won,PM,People Management,Direct,unassigned,737,0
D203589,C101192,2024-11-24,2024-12-12,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,dinkster,739,0
D203590,C101726,2024-05-19,2024-07-13,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,0,0
D203591,C100309,2025-02-01,2025-03-01,Closed Won,PM,People Management,Partners,unassigned,521,0
D203592,C100921,2025-06-13,2025-07-25,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,4590,0
D203593,C100189,2025-05-24,2025-06-07,Closed Won,PM,People Management,Direct,mkoenen,709,0
D203594,C100364,2024-11-18,,Open,PAYROLL_MPS,Managed Payroll,Direct,shao,3785,0
D203595,C100156,2025-02-06,2025-04-15,Closed Lost,PM,People Management,Partners,shao,0,0
D203596,C102177,2025-05-25,2025-08-18,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,,1672,0
D203597,C103331,2025-05-09,,Open,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1265,0
D203598,C103934,2024-02-24,2024-03-09,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,awong,4992,0
D203599,C102625,2024-12-10,2025-02-01,Closed Won,PM,People Management,Direct,dinkster,2714,0
D203600,C104408,2025-03-04,2025-04-13,Closed Won,PM,People Management,Direct,dt,989,0
D203601,C100276,2024-03-27,2024-04-10,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1350,0
D203602,C104446,2024-04-14,2024-05-25,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1918,0
D203603,C101559,2024-10-25,2024-12-10,Closed Lost,PM,People Management,Partners,dinkster,1732,0
D203604,C102590,2025-07-01,,Open,PM,People Management,Partners,shao,1384,0
D203605,C103505,2025-06-14,2025-08-28,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,916,0
D203606,C103817,2025-02-15,2025-04-14,Closed Won,PM,People Management,Partners,dinkster,1793,0
D203607,C103137,2025-01-26,2025-02-07,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,663,0
D203608,C104577,2025-02-11,2025-04-26,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1730,0
D203609,C103719,2024-05-14,2024-05-27,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,1013,0
D203610,C104295,2024-09-14,2024-11-13,Closed Won,PM,People Management,Partners,unassigned,1164,0
D203611,C101788,2025-02-21,2025-04-15,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,6130,1
D203612,C102176,2025-04-16,2025-05-30,Closed Won,PM,People Management,Direct,shao,0,0
D203613,C102274,2025-05-06,2025-07-03,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,923,0
D203614,C103280,2025-06-15,2025-07-18,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,6075,0
D203615,C104068,2025-03-25,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,762,0
D203616,C103231,2024-05-01,2024-06-14,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,,1670,0
D203617,C102812,2024-04-18,2024-06-11,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,1063,0
D203618,C103000,2024-08-15,2024-11-07,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,703,0
D203619,C102013,2024-07-24,,Open,PM,People Management,Direct,dt,2073,0
D203620,C104026,2024-12-26,,Open,ADD_ON_TKR,TKR Add-on,Partners,awong,722,0
D203621,C103599,2024-09-29,2024-12-04,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,844,0
D203622,C102411,2025-07-02,2025-09-05,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,7802,0
D203623,C100178,2024-11-17,2025-01-25,Closed Won,PM,People Management,Direct,,1041,0
D203624,C100514,2024-12-13,2025-02-04,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,shao,1535,0
D203625,C100305,2025-03-30,2025-04-09,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,613,0
D203626,C103274,2025-01-11,2025-03-21,Closed Won,PM,People Management,Partners,unassigned,2789,0
D203627,C104180,2025-02-03,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,4265,0
D203628,C100988,2025-05-04,,Open,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,458,0
D203629,C102398,2024-12-23,2025-02-27,Closed Lost,PM,People Management,Direct,awong,1330,0
D203630,C100760,2024-01-11,,Open,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1738,0
D203631,C104772,2024-01-31,2024-03-01,Closed Won,PM,People Management,Direct,,1111,0
D203632,C103890,2024-03-08,,Open,ADD_ON_TKR,TKR Add-on,Direct,dt,563,0
D203633,C104127,2024-06-22,2024-07-14,Closed Lost,PM,People Management,Partners,mkoenen,2028,0
D203634,C103859,2024-10-24,2024-12-05,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1587,0
D203635,C101312,2024-07-20,2024-08-01,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,4448,0
D203636,C101331,2024-05-19,2024-06-11,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,3692,0
D203637,C104804,2025-04-03,2025-04-23,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,6299,0
D203638,C102106,2024-10-26,,Open,ADD_ON_TKR,TKR Add-on,Direct,dinkster,41,0
D203639,C103527,2025-06-23,2025-08-23,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1411,0
D203640,C103240,2025-01-05,,Open,PAYROLL_DIY,Payroll DIY,Direct,shao,1944,0
D203641,C102066,2024-05-26,2024-05-29,Closed Won,PM,People Management,Partners,shao,703,0
D203642,C102137,2025-05-17,2025-07-30,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,3607,0
D203643,C104154,2024-11-27,2025-02-16,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dt,1723,0
D203644,C103552,2025-03-15,,Open,PAYROLL_MPS,Managed Payroll,Direct,dinkster,2247,0
D203645,C103245,2024-05-01,2024-07-23,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2190,0
D203646,C100107,2025-05-25,2025-07-16,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1421,0
D203647,C100168,2024-02-04,2024-03-26,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,2152,0
D203648,C100354,2025-04-03,2025-05-29,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,4350,0
D203649,C101880,2024-01-14,2024-03-19,Closed Won,PM,People Management,Partners,awong,2182,0
D203650,C103750,2024-03-20,2024-06-17,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1263,0
D203651,C100871,2024-02-18,2024-04-08,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1312,0
D203652,C100300,2025-06-09,,Open,PM,People Management,Partners,dt_tmp,859,0
D203653,C101985,2024-07-14,2024-08-27,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,3445,0
D203654,C104772,2025-05-28,2025-07-14,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,555,0
D203655,C103625,2024-05-28,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,854,0
D203656,C100609,2025-05-19,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,3018,0
D203657,C102388,2024-08-05,2024-08-29,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2757,0
D203658,C101379,2024-04-06,2024-05-16,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,738,0
D203659,C102936,2024-10-27,2025-01-25,Closed Won,PM,People Management,Partners,unassigned,1644,0
D203660,C100899,2024-01-26,2024-01-30,Closed Won,PM,People Management,Direct,unassigned,0,0
D203661,C103292,2024-09-07,2024-09-13,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,1671,0
D203662,C103475,2025-05-03,,Open,PM,People Management,Direct,dinkster,1590,0
D203663,C102614,2025-02-23,2025-04-27,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,1312,0
D203664,C100043,2025-02-09,2025-02-14,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1026,0
D203665,C103172,2024-04-22,2024-05-07,Closed Won,PM,People Management,Partners,dt,1083,0
D203666,C104110,2024-11-19,2025-01-31,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1804,0
D203667,C100163,2024-04-17,2024-05-09,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1675,0
D203668,C102905,2025-06-02,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,4239,0
D203669,C100002,2024-12-17,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,415,0
D203670,C100769,2024-10-03,,Open,PAYROLL_DIY,Payroll DIY,Direct,dinkster,227,0
D203671,C104389,2024-06-08,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,0,0
D203672,C102720,2024-06-26,2024-09-12,Closed Won,PM,People Management,Partners,mkoenen,1065,0
D203673,C102669,2025-04-20,2025-04-30,Closed Won,PM,People Management,Direct,dt,1329,0
D203674,C100902,2025-03-19,2025-06-08,Closed Won,PM,People Management,Direct,awong,0,0
D203675,C100517,2025-02-17,2025-03-07,Closed Won,PM,People Management,Direct,shao,1468,0
D203676,C100943,2024-05-10,,Open,PM,People Management,Direct,mkoenen,792,0
D203677,C103503,2025-02-27,2025-05-27,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,2782,0
D203678,C104348,2024-05-31,2024-08-16,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2240,0
D203679,C101812,2025-06-02,2025-06-17,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,unassigned,624,0
D203680,C104363,2024-08-26,,Open,PM,People Management,Direct,awong,1416,0
D203681,C104558,2024-06-11,2024-07-16,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,4085,0
D203682,C102399,2025-06-19,,Open,PAYROLL_DIY,Payroll DIY,Direct,dinkster,740,0
D203683,C103178,2024-02-24,2024-04-21,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,shao,4590,0
D203684,C103782,2025-05-02,2025-06-04,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,0,0
D203685,C100053,2025-01-21,2025-03-18,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,6976,0
D203686,C103776,2025-05-28,2025-07-19,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,shao,1578,0
D203687,C103604,2024-06-07,2024-06-23,Closed Lost,PM,People Management,Partners,awong,875,0
D203688,C104665,2025-01-24,2025-02-16,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,3260,0
D203689,C104814,2025-06-01,2025-07-06,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,5852,0
D203690,C101941,2024-04-18,,Open,PM,People Management,Direct,awong,2115,0
D203691,C101893,2025-05-30,2025-07-24,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dt,496,0
D203692,C103491,2025-04-22,2025-07-17,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1144,0
D203693,C101025,2024-11-03,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned,447,0
D203694,C104617,2024-08-23,2024-10-23,Closed Won,PM,People Management,Partners,awong,1687,0
D203695,C103515,2024-02-07,2024-04-11,Closed Won,PM,People Management,Direct,mkoenen,633,0
D203696,C104467,2025-06-06,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,449,0
D203697,C100585,2024-07-23,,Open,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1364,0
D203698,C100422,2024-03-30,2024-04-14,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4650,0
D203699,C103613,2025-03-05,2025-05-27,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,317,0
D203700,C102819,2024-02-03,2024-04-12,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,awong,1730,0
D203701,C100965,2024-05-04,2024-05-06,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,awong,817,0
D203702,C101337,2024-09-08,2024-10-31,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,499,0
D203703,C102404,2024-05-30,2024-08-15,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,awong,6728,0
D203704,C101066,2024-01-27,2024-03-20,Closed Won,PM,People Management,Direct,dinkster,931,0
D203705,C103848,2024-02-10,2024-03-25,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,898,0
D203706,C102667,2025-06-10,2025-09-02,Closed Won,PM,People Management,Partners,unassigned,643,0
D203707,C102637,2025-01-19,2025-02-10,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dinkster,310,0
D203708,C100704,2024-10-29,2024-12-27,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1218,0
D203709,C100845,2024-06-23,2024-08-16,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1854,0
D203710,C100740,2025-03-06,2025-04-30,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1521,0
D203711,C102462,2024-06-08,2024-07-28,Closed Won,PM,People Management,Partners,unassigned,0,0
D203712,C104767,2024-11-20,2024-12-10,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,unassigned,5543,0
D203713,C101548,2024-01-12,2024-03-30,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,160,0
D203714,C104593,2024-12-09,2025-02-23,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,902,0
D203715,C103976,2024-01-13,2024-02-23,Closed Won,PM,People Management,Partners,shao,1023,0
D203716,C104631,2024-05-03,2024-07-07,Closed Won,PM,People Management,Partners,dinkster,1633,0
D203717,C104255,2025-04-08,2025-04-14,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1169,0
D203718,C101293,2024-08-12,2024-11-01,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,913,0
D203719,C104117,2024-10-21,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,3362,0
D203720,C101830,2025-06-28,,Open,PAYROLL_DIY,Payroll DIY,Partners,awong,2466,0
D203721,C104318,2025-03-26,2025-03-29,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,,2261,0
D203722,C103889,2024-11-28,,Open,ADD_ON_TKR,TKR Add-on,Direct,dt,292,0
D203723,C104133,2024-09-02,2024-09-07,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,666,0
D203724,C101504,2025-05-31,2025-07-22,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2924,0
D203725,C101025,2024-04-26,2024-05-13,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4718,0
D203726,C102239,2024-09-14,2024-11-28,Closed Won,PM,People Management,Direct,awong,1297,0
D203727,C100252,2025-04-19,,Open,ADD_ON_TKR,TKR Add-on,Partners,shao,872,0
D203728,C101044,2025-05-29,,Open,PM,People Management,Direct,dinkster,1724,0
D203729,C104778,2024-01-06,2024-03-18,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,3793,1
D203730,C101471,2025-01-28,,Open,PAYROLL_MPS,Managed Payroll,Partners,unassigned,2859,0
D203731,C102092,2024-03-29,2024-06-07,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,2440,0
D203732,C100720,2024-08-09,2024-10-21,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,shao,1924,0
D203733,C102372,2024-12-02,2024-12-23,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4130,0
D203734,C103432,2025-03-15,2025-05-12,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1239,0
D203735,C103036,2024-06-08,2024-07-10,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dt,1821,0
D203736,C103521,2024-01-03,2024-01-20,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,6518,0
D203737,C102300,2025-02-08,2025-04-13,Closed Won,PM,People Management,Partners,unassigned,2003,0
D203738,C101901,2024-09-17,2024-10-23,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,,3811,0
D203739,C102173,2025-04-06,2025-05-24,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,0,0
D203740,C102793,2024-11-03,2024-11-23,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,unassigned_tmp,623,0
D203741,C102370,2024-01-25,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,555,0
D203742,C101696,2024-12-18,2024-12-31,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,181,0
D203743,C104245,2025-03-08,2025-05-30,Closed Won,PM,People Management,Direct,dinkster,534,0
D203744,C104502,2024-12-28,,Open,ADD_ON_TKR,TKR Add-on,Direct,unassigned,293,0
D203745,C102927,2024-12-19,2025-02-02,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1652,0
D203746,C104147,2024-01-07,2024-04-01,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2525,0
D203747,C100998,2024-04-01,2024-05-25,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,5965,0
D203748,C102793,2025-04-12,2025-07-04,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,7920,0
D203749,C103262,2024-10-09,2024-12-04,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1994,0
D203750,C100838,2025-04-11,2025-04-13,Closed Lost,PM,People Management,Direct,unassigned,1479,0
D203751,C100058,2024-07-14,2024-07-15,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,619,0
D203752,C103918,2025-05-03,2025-05-18,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1176,0
D203753,C102945,2024-10-02,2024-12-02,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,0,0
D203754,C103514,2024-04-19,2024-06-27,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,3176,0
D203755,C100225,2024-09-01,2024-10-07,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,731,0
D203756,C104084,2024-06-26,2024-08-29,Closed Won,PM,People Management,Partners,shao,0,0
D203757,C100089,2025-05-16,2025-07-05,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,4786,0
D203758,C104907,2024-04-24,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,681,0
D203759,C101605,2024-05-06,2024-07-27,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2596,0
D203760,C104927,2025-01-24,2025-03-08,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,4085,0
D203761,C101374,2024-09-29,2024-11-09,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,2762,1
D203762,C104304,2025-05-21,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,5059,0
D203763,C104734,2024-07-06,2024-08-05,Closed Won,PM,People Management,Direct,dt,2299,0
D203764,C103278,2025-05-23,2025-08-01,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,2644,0
D203765,C103325,2024-08-20,2024-10-28,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,shao,1158,0
D203766,C103349,2025-07-02,2025-09-15,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,1973,0
D203767,C101590,2024-01-29,2024-03-18,Closed Lost,PM,People Management,Partners,awong,1445,0
D203768,C103974,2024-11-09,2025-02-02,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,694,0
D203769,C101998,2024-01-19,2024-02-05,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1262,0
D203770,C100052,2025-07-01,,Open,ADD_ON_TKR,TKR Add-on,Direct,unassigned,266,0
D203771,C100525,2024-01-16,2024-02-02,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dt,1774,0
D203772,C101413,2025-01-13,2025-04-06,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2719,0
D203773,C103545,2024-09-02,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1743,0
D203774,C101672,2024-05-21,2024-07-17,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,2947,0
D203775,C101301,2024-08-02,2024-10-29,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1516,0
D203776,C100378,2025-06-30,2025-09-27,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1873,0
D203777,C103657,2024-10-13,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,5123,0
D203778,C103434,2025-04-23,2025-06-23,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1640,0
D203779,C100406,2025-06-12,2025-07-30,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,unassigned,327,0
D203780,C104423,2025-05-31,2025-06-17,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1190,0
D203781,C103050,2024-06-16,2024-08-31,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,5100,0
D203782,C103280,2025-01-12,,Open,PM,People Management,Direct,mkoenen,2207,0
D203783,C103526,2025-02-06,2025-03-15,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,763,0
D203784,C102934,2024-01-20,2024-03-25,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2610,0
D203785,C103723,2025-01-05,,Open,PM,People Management,Partners,dt,1067,0
D203786,C103394,2024-08-26,,Open,PAYROLL_MPS,Managed Payroll,Direct,dt,3995,0
D203787,C103085,2024-08-29,2024-10-01,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,7554,0
D203788,C100304,2025-03-22,2025-04-20,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,219,0
D203789,C100659,2025-04-21,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,665,0
D203790,C100719,2024-02-26,2024-04-10,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,495,0
D203791,C104199,2024-10-29,2024-12-28,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2020,0
D203792,C104563,2025-03-04,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,1217,0
D203793,C102578,2024-01-12,,Open,ADD_ON_TKR,TKR Add-on,Direct,awong,669,0
D203794,C101401,2024-04-23,,Open,ADD_ON_TKR,TKR Add-on,Direct,shao,829,0
D203795,C100937,2024-01-02,2024-01-07,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2544,0
D203796,C104321,2024-07-12,2024-09-27,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1158,0
D203797,C101252,2024-07-27,2024-10-24,Closed Won,PM,People Management,Direct,awong_tmp,2716,0
D203798,C103958,2024-11-06,2024-12-28,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1373,0
D203799,C103558,2024-01-26,2024-02-17,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,823,0
D203800,C102197,2024-11-18,2025-01-29,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,4540,0
D203801,C104022,2024-06-14,,Open,PM,People Management,Direct,dt,245,0
D203802,C103636,2024-09-29,2024-10-23,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1109,1
D203803,C102717,2024-08-20,2024-09-23,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,3161,0
D203804,C102492,2024-12-11,2025-01-14,Closed Won,PM,People Management,Partners,awong,1261,0
D203805,C101492,2024-08-16,2024-11-09,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2676,0
D203806,C101186,2024-01-16,2024-02-04,Closed Won,PM,People Management,Direct,unassigned,602,0
D203807,C100101,2025-04-07,,Open,PAYROLL_DIY,Payroll DIY,Direct,awong,2341,0
D203808,C104994,2024-12-12,2024-12-18,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,,1554,0
D203809,C104792,2025-01-03,2025-03-06,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,871,0
D203810,C101904,2025-06-15,,Open,PAYROLL_DIY,Payroll DIY,Direct,awong,2188,0
D203811,C104647,2024-06-26,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,4267,0
D203812,C104191,2024-04-17,2024-05-25,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,150,0
D203813,C101443,2024-10-15,,Open,PM,People Management,Partners,dinkster,2416,0
D203814,C104760,2024-04-01,2024-05-10,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,2865,0
D203815,C103070,2025-06-26,,Open,PM,People Management,Partners,dinkster,1078,0
